,Lineage,parent,MIN(collection_date),parent_date,gap,N,M,S,E
0,B.1.637.1,B.1.637,2021-09-21,2020-05-29,480,0.0000565218,0.0001012606,0.0001446919,0.0001861763
1,AY.46.6.1,AY.46.6,2021-10-17,2020-08-11,432,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2,AY.29.1,AY.29,2021-03-09,2021-01-28,40,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3,AY.29.2,AY.29,2021-07-16,2021-01-28,169,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4,B.1.240.1,B.1.240,2020-08-04,2020-03-22,135,0.0003366356,0.0003530835,0.0005689308,0.0003713918
5,B.1.240.2,B.1.240,2020-08-24,2020-03-22,155,0.0002931987,0.0003075244,0.0004955204,0.0003234703
6,W.1,B.1.177.53,2020-10-02,2020-08-03,60,0.0006019836,0.0004132631,0.0008422697,0.0005732556
7,W.2,B.1.177.53,2020-09-23,2020-08-03,51,0.0005879751,0.0003653996,0.0008714782,0.0005538580
8,W.3,B.1.177.53,2020-08-18,2020-08-03,15,0.0019991153,0.0012423588,0.0029630260,0.0018831173
9,W.4,B.1.177.53,2020-06-02,2020-08-03,-61,0.0004915857,0.0003054981,0.0007286130,0.0004630616
10,A.23.1,A.23,2020-06-08,2020-08-14,-67,0.0000922040,0.0009365844,0.0005555824,0.0005875686
11,BA.2.10.1,BA.2.10,2021-12-23,2020-04-03,629,0.0000000000,0.0000000000,0.0000000000,0.0000000000
12,BA.2.10.2,BA.2.10,2021-12-30,2020-04-03,643,0.0000000000,0.0000000000,0.0000000000,0.0000000000
13,BA.2.10.3,BA.2.10,2021-12-26,2020-04-03,632,0.0000000000,0.0000000000,0.0000000000,0.0000000000
14,BA.2.10.4,BA.2.10,2022-04-20,2020-04-03,747,0.0000000000,0.0000000000,0.0000000000,0.0000000000
15,B.1.415.1,B.1.415,2021-05-07,2020-03-16,417,0.0000380526,0.0000511127,0.0001297633,0.0000000000
16,AK.1,B.1.1.232,2020-08-07,2020-03-28,132,0.0002345181,0.0001302424,0.0003370868,0.0001397598
17,AK.2,B.1.1.232,2020-09-19,2020-03-28,175,0.0001768936,0.0000982400,0.0002542597,0.0001054188
18,BA.2.13.1,BA.2.13,2022-04-09,2022-01-11,88,0.0000000000,0.0000000000,0.0000000000,0.0000000000
19,AY.4.1,AY.4,2021-05-10,2020-05-11,364,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20,AY.4.10,AY.4,2021-08-11,2020-05-11,457,0.0000000000,0.0000000000,0.0000000000,0.0000000000
21,AY.4.11,AY.4,2020-04-01,2020-05-11,-40,0.0000000000,0.0000000000,0.0000000000,0.0000000000
22,AY.4.12,AY.4,2021-07-21,2020-05-11,437,0.0000000000,0.0000000000,0.0000000000,0.0000000000
23,AY.4.13,AY.4,2021-06-08,2020-05-11,393,0.0000000000,0.0000000000,0.0000000000,0.0000000000
24,AY.4.14,AY.4,2021-07-14,2020-05-11,429,0.0000000000,0.0000000000,0.0000000000,0.0000000000
25,AY.4.15,AY.4,2021-07-01,2020-05-11,416,0.0000000000,0.0000000000,0.0000000000,0.0000000000
26,AY.4.16,AY.4,2021-08-21,2020-05-11,467,0.0000000000,0.0000000000,0.0000000000,0.0000000000
27,AY.4.17,AY.4,2021-08-04,2020-05-11,450,0.0000000000,0.0000000000,0.0000000000,0.0000000000
28,AY.4.2,AY.4,2021-01-01,2020-05-11,235,0.0000000000,0.0000000000,0.0000000000,0.0000000000
29,AY.4.3,AY.4,2021-06-22,2020-05-11,407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
30,AY.4.4,AY.4,2021-01-19,2020-05-11,253,0.0000000000,0.0000000000,0.0000000000,0.0000000000
31,AY.4.5,AY.4,2020-12-04,2020-05-11,245,0.0000000000,0.0000000000,0.0000000000,0.0000000000
32,AY.4.6,AY.4,2020-06-11,2020-05-11,31,0.0000000000,0.0000000000,0.0000000000,0.0000000000
33,AY.4.7,AY.4,2021-03-16,2020-05-11,309,0.0000000000,0.0000000000,0.0000000000,0.0000000000
34,AY.4.8,AY.4,2021-06-29,2020-05-11,414,0.0000000000,0.0000000000,0.0000000000,0.0000000000
35,AY.4.9,AY.4,2020-08-11,2020-05-11,92,0.0000000000,0.0000000000,0.0000000000,0.0000000000
36,BA.2.38.1,BA.2.38,2022-01-22,2020-06-30,691,0.0000000000,0.0000000000,0.0000000000,0.0000000000
37,BA.2.38.2,BA.2.38,2021-11-02,2020-06-30,673,0.0000000000,0.0000000000,0.0000000000,0.0000000000
38,BA.2.38.3,BA.2.38,2022-04-03,2020-06-30,680,0.0000000000,0.0000000000,0.0000000000,0.0000000000
39,B.1.110.1,B.1.110,2020-03-18,2020-03-02,16,0.0028948589,0.0004622941,0.0021629190,0.0018869386
40,B.1.110.2,B.1.110,2020-04-03,2020-03-02,32,0.0014474294,0.0002311470,0.0010814595,0.0009434693
41,B.1.110.3,B.1.110,2020-03-15,2020-03-02,13,0.0035629032,0.0005689773,0.0026620542,0.0023223860
42,AU.1,B.1.466.2,2021-01-01,2020-08-06,148,0.0004977738,0.0001722284,0.0007603053,0.0002833128
43,AU.2,B.1.466.2,2021-01-03,2020-08-06,150,0.0001832291,0.0000944018,0.0003268092,0.0002342987
44,AU.3,B.1.466.2,2021-02-09,2020-08-06,187,0.0002592178,0.0006670085,0.0006653571,0.0002804766
45,AY.103.1,AY.103,2021-07-31,2020-05-07,450,0.0000000000,0.0000000000,0.0000000000,0.0000000000
46,AY.103.2,AY.103,2021-09-01,2020-05-07,482,0.0000000000,0.0000000000,0.0000000000,0.0000000000
47,AE.1,B.1.1.306,2020-05-02,2020-03-01,68,0.0005061222,0.0002362087,0.0004937234,0.0005163079
48,AE.2,B.1.1.306,2020-06-23,2020-03-01,114,0.0003018975,0.0001408964,0.0002945017,0.0003079731
49,AE.3,B.1.1.306,2020-06-04,2020-03-01,95,0.0003622769,0.0001690757,0.0003534020,0.0003695677
50,AE.4,B.1.1.306,2020-06-23,2020-03-01,114,0.0003018975,0.0001408964,0.0002945017,0.0003079731
51,AE.5,B.1.1.306,2020-06-28,2020-03-01,119,0.0002892127,0.0001349764,0.0002821277,0.0002950331
52,AE.6,B.1.1.306,2020-10-11,2020-03-01,224,0.0001536442,0.0000717062,0.0001498803,0.0001567363
53,AE.7,B.1.1.306,2020-07-09,2020-03-01,130,0.0002647408,0.0001235553,0.0002582553,0.0002700687
54,AE.8,B.1.1.306,2020-07-24,2020-03-01,145,0.0002373539,0.0001107737,0.0002315393,0.0002421306
55,P.1,B.1.1.28,2020-04-07,2020-03-05,201,0.0001726883,0.0003685426,0.0003220044,0.0001395266
56,P.2,B.1.1.28,2020-04-13,2020-03-05,39,0.0009012256,0.0019106347,0.0016712758,0.0007306341
57,P.3,B.1.1.28,2021-01-08,2020-03-05,309,0.0001439959,0.0002745637,0.0002285603,0.0001263173
58,P.4,B.1.1.28,2021-02-17,2020-03-05,349,0.0000991570,0.0002119579,0.0001852619,0.0000800544
59,P.5,B.1.1.28,2021-03-09,2020-03-05,369,0.0000937826,0.0002004697,0.0001752206,0.0000757154
60,P.6,B.1.1.28,2020-12-02,2020-03-05,272,0.0001272272,0.0002719607,0.0002377074,0.0001027168
61,P.7,B.1.1.28,2020-07-01,2020-03-05,118,0.0002932694,0.0006268925,0.0005479357,0.0002367710
62,BK.1,BA.5.1.10,2022-06-03,2020-03-31,800,0.0000000000,0.0000000000,0.0000000000,0.0000000000
63,N.1,B.1.1.33,2020-03-25,2020-03-01,24,0.0005906458,0.0015430933,0.0020154630,0.0007209175
64,N.10,B.1.1.33,2020-12-29,2020-03-01,303,0.0000467838,0.0001222252,0.0001596406,0.0000571024
65,N.2,B.1.1.33,2020-05-16,2020-03-01,76,0.0001865197,0.0004872926,0.0006364620,0.0002276581
66,N.3,B.1.1.33,2020-04-17,2020-03-01,47,0.0003016063,0.0007879626,0.0010291726,0.0003681281
67,N.4,B.1.1.33,2020-03-25,2020-03-01,24,0.0007213096,0.0016721369,0.0021437501,0.0008508411
68,N.5,B.1.1.33,2020-04-25,2020-03-01,55,0.0002577363,0.0006733498,0.0008794748,0.0003145822
69,N.6,B.1.1.33,2020-02-16,2020-03-01,-14,0.0010125356,0.0026453029,0.0034550795,0.0012358585
70,N.7,B.1.1.33,2020-06-18,2020-03-01,109,0.0001300504,0.0003397637,0.0004437717,0.0001587341
71,N.8,B.1.1.33,2020-06-23,2020-03-01,114,0.0001243465,0.0003248618,0.0004243080,0.0001517721
72,N.9,B.1.1.33,2020-09-25,2020-03-01,208,0.0000681514,0.0001780492,0.0002325534,0.0000831828
73,BC.1,BA.1.1.1,2021-01-13,2020-10-29,76,0.0000000000,0.0000000000,0.0000000000,0.0000000000
74,BC.2,BA.1.1.1,2021-12-15,2020-10-29,413,0.0000000000,0.0000000000,0.0000000000,0.0000000000
75,BA.5.6.1,BA.5.6,2022-06-09,2022-01-05,155,0.0000000000,0.0000000000,0.0000000000,0.0000000000
76,BA.5.6.2,BA.5.6,2021-12-14,2022-01-05,-22,0.0000000000,0.0000000000,0.0000000000,0.0000000000
77,BA.2.25.1,BA.2.25,2022-02-08,2022-01-03,36,0.0000000000,0.0000000000,0.0000000000,0.0000000000
78,B.3.1,B.3,2020-01-21,2020-02-23,-33,0.0010021105,0.0006531802,0.0014397845,0.0003307741
79,R.1,B.1.1.316,2020-01-14,2020-05-17,-124,0.0002767307,0.0001648197,0.0005817358,0.0003064874
80,R.2,B.1.1.316,2021-01-08,2020-05-17,236,0.0001440914,0.0000852433,0.0003044603,0.0001597252
81,B.1.564.1,B.1.564,2020-08-23,2020-03-11,165,0.0001950917,0.0001355002,0.0003312186,0.0001216123
82,B.1.595.1,B.1.595,2020-05-16,2020-03-09,68,0.0007500256,0.0004896572,0.0010579727,0.0005587186
83,B.1.595.2,B.1.595,2020-06-14,2020-03-09,97,0.0005257911,0.0003432649,0.0007416716,0.0003916790
84,B.1.595.3,B.1.595,2020-06-27,2020-03-09,110,0.0004636522,0.0003026972,0.0006540195,0.0003453897
85,B.1.595.4,B.1.595,2020-04-20,2020-03-09,42,0.0012143272,0.0007927784,0.0017129081,0.0009045920
86,BA.1.1.1,BA.1.1,2020-10-29,2020-06-11,519,0.0000000000,0.0000000000,0.0000000000,0.0000000000
87,BA.1.1.10,BA.1.1,2021-11-29,2020-06-11,536,0.0000000000,0.0000000000,0.0000000000,0.0000000000
88,BA.1.1.11,BA.1.1,2021-01-01,2020-06-11,537,0.0000000000,0.0000000000,0.0000000000,0.0000000000
89,BA.1.1.12,BA.1.1,2021-12-06,2020-06-11,543,0.0000000000,0.0000000000,0.0000000000,0.0000000000
90,BA.1.1.13,BA.1.1,2021-11-30,2020-06-11,537,0.0000000000,0.0000000000,0.0000000000,0.0000000000
91,BA.1.1.14,BA.1.1,2020-12-10,2020-06-11,532,0.0000000000,0.0000000000,0.0000000000,0.0000000000
92,BA.1.1.15,BA.1.1,2021-04-29,2020-06-11,534,0.0000000000,0.0000000000,0.0000000000,0.0000000000
93,BA.1.1.16,BA.1.1,2021-12-02,2020-06-11,539,0.0000000000,0.0000000000,0.0000000000,0.0000000000
94,BA.1.1.17,BA.1.1,2021-01-12,2020-06-11,540,0.0000000000,0.0000000000,0.0000000000,0.0000000000
95,BA.1.1.18,BA.1.1,2020-10-22,2020-06-11,478,0.0000000000,0.0000000000,0.0000000000,0.0000000000
96,BA.1.1.2,BA.1.1,2021-01-06,2020-06-11,543,0.0000000000,0.0000000000,0.0000000000,0.0000000000
97,BA.1.1.3,BA.1.1,2021-11-28,2020-06-11,535,0.0000000000,0.0000000000,0.0000000000,0.0000000000
98,BA.1.1.4,BA.1.1,2021-12-13,2020-06-11,550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
99,BA.1.1.5,BA.1.1,2021-12-12,2020-06-11,549,0.0000000000,0.0000000000,0.0000000000,0.0000000000
100,BA.1.1.6,BA.1.1,2021-11-29,2020-06-11,542,0.0000000000,0.0000000000,0.0000000000,0.0000000000
101,BA.1.1.7,BA.1.1,2021-12-08,2020-06-11,545,0.0000000000,0.0000000000,0.0000000000,0.0000000000
102,BA.1.1.8,BA.1.1,2021-11-26,2020-06-11,533,0.0000000000,0.0000000000,0.0000000000,0.0000000000
103,BA.1.1.9,BA.1.1,2021-12-12,2020-06-11,565,0.0000000000,0.0000000000,0.0000000000,0.0000000000
104,BA.1.16.1,BA.1.16,2022-01-03,2021-02-05,332,0.0000000000,0.0000000000,0.0000000000,0.0000000000
105,BA.1.16.2,BA.1.16,2021-12-21,2021-02-05,320,0.0000000000,0.0000000000,0.0000000000,0.0000000000
106,B.1.22.1,B.1.22,2020-09-07,2020-03-05,186,0.0001864692,0.0001288937,0.0002329752,0.0001782798
107,B.1.1,B.1,2020-01-04,2020-01-01,3,0.0373402814,0.0228171987,0.0368611469,0.0234159640
108,B.1.103,B.1,2020-03-14,2020-01-01,73,0.0014481995,0.0008429969,0.0014263836,0.0008673736
109,B.1.104,B.1,2020-03-02,2020-01-01,61,0.0017783468,0.0010548683,0.0017519332,0.0010840276
110,B.1.105,B.1,2020-03-06,2020-01-01,65,0.0016264395,0.0009467504,0.0016019385,0.0009741273
111,B.1.106,B.1,2020-04-23,2020-01-01,113,0.0009355625,0.0005445909,0.0009214691,0.0005603387
112,B.1.108,B.1,2020-02-25,2020-01-01,55,0.0023370451,0.0015411610,0.0023051876,0.0015733949
113,B.1.110,B.1,2020-03-02,2020-01-01,61,0.0022793143,0.0015649496,0.0022385440,0.0015939603
114,B.1.111,B.1,2020-03-07,2020-01-01,66,0.0016465237,0.0009780736,0.0016222567,0.0010050230
115,B.1.112,B.1,2020-04-06,2020-01-01,96,0.0011012351,0.0006410289,0.0010846459,0.0006595653
116,B.1.113,B.1,2020-06-03,2020-01-01,154,0.0006864842,0.0003996024,0.0006761429,0.0004111576
117,B.1.115,B.1,2020-03-17,2020-01-01,76,0.0013910338,0.0008097207,0.0013700790,0.0008331352
118,B.1.116,B.1,2020-03-29,2020-01-01,88,0.0012013473,0.0006993043,0.0011832501,0.0007195258
119,B.1.117,B.1,2020-03-30,2020-01-01,89,0.0011878491,0.0006914469,0.0011699551,0.0007114413
120,B.1.118,B.1,2020-03-09,2020-01-01,68,0.0015546848,0.0009049820,0.0015312648,0.0009311511
121,B.1.119,B.1,2020-03-12,2020-01-01,71,0.0014889939,0.0008667433,0.0014665635,0.0008918067
122,B.1.12,B.1,2020-03-04,2020-01-01,63,0.0016780725,0.0009768060,0.0016527937,0.0010050519
123,B.1.120,B.1,2020-03-27,2020-01-01,86,0.0012292856,0.0007155672,0.0012107675,0.0007362590
124,B.1.124,B.1,2020-03-19,2020-01-01,78,0.0013553662,0.0007889587,0.0013349488,0.0008117727
125,B.1.126,B.1,2020-05-05,2020-01-01,125,0.0008457485,0.0004923102,0.0008330080,0.0005065462
126,B.1.127,B.1,2020-10-26,2020-01-01,299,0.0003535738,0.0002058153,0.0003482475,0.0002117668
127,B.1.128,B.1,2020-03-09,2020-01-01,68,0.0015546848,0.0009049820,0.0015312648,0.0009311511
128,B.1.13,B.1,2020-03-09,2020-01-01,68,0.0018743962,0.0013041721,0.0019097199,0.0013302265
129,B.1.131,B.1,2020-05-27,2020-01-01,147,0.0007191739,0.0004186311,0.0007083402,0.0004307365
130,B.1.134,B.1,2020-04-03,2020-01-01,93,0.0011367588,0.0006617073,0.0011196345,0.0006808416
131,B.1.137,B.1,2020-04-20,2020-01-01,110,0.0009610779,0.0005594434,0.0009466000,0.0005756207
132,B.1.139,B.1,2020-03-18,2020-01-01,77,0.0013729684,0.0007992049,0.0013522858,0.0008223152
133,B.1.14,B.1,2020-03-16,2020-01-01,75,0.0014095809,0.0008205170,0.0013883467,0.0008442436
134,B.1.140,B.1,2020-04-30,2020-01-01,120,0.0008809880,0.0005128231,0.0008677167,0.0005276523
135,B.1.142,B.1,2020-03-12,2020-01-01,71,0.0014889939,0.0008667433,0.0014665635,0.0008918067
136,B.1.143,B.1,2020-03-28,2020-01-01,87,0.0012151559,0.0007073422,0.0011968506,0.0007277962
137,B.1.145,B.1,2020-04-21,2020-01-01,111,0.0009524195,0.0005544034,0.0009380721,0.0005704349
138,B.1.146,B.1,2020-06-16,2020-01-01,174,0.0006227663,0.0003689624,0.0006133558,0.0003791851
139,B.1.147,B.1,2020-03-04,2020-01-01,63,0.0016780725,0.0009768060,0.0016527937,0.0010050519
140,B.1.149,B.1,2020-03-31,2020-01-01,90,0.0011746507,0.0006837642,0.0011569556,0.0007035364
141,B.1.151,B.1,2020-03-10,2020-01-01,69,0.0015321531,0.0008918663,0.0015090725,0.0009176561
142,B.1.153,B.1,2020-03-11,2020-01-01,70,0.0024055530,0.0017947674,0.0023784697,0.0018199096
143,B.1.157,B.1,2020-03-03,2020-01-01,62,0.0018061183,0.0010946615,0.0017791300,0.0011233346
144,B.1.158,B.1,2020-03-13,2020-01-01,72,0.0014683134,0.0008547052,0.0014461945,0.0008794204
145,B.1.159,B.1,2020-03-17,2020-01-01,76,0.0015035297,0.0009241738,0.0014717151,0.0009475563
146,B.1.160,B.1,2020-01-10,2020-01-01,32,0.0033238194,0.0019418138,0.0032753353,0.0019932119
147,B.1.161,B.1,2020-03-27,2020-01-01,86,0.0012292856,0.0007155672,0.0012107675,0.0007362590
148,B.1.162,B.1,2020-03-15,2020-01-01,74,0.0014286293,0.0008316051,0.0014071082,0.0008556523
149,B.1.163,B.1,2020-03-16,2020-01-01,75,0.0014095809,0.0008205170,0.0013883467,0.0008442436
150,B.1.164,B.1,2020-04-24,2020-01-01,114,0.0013154168,0.0009558857,0.0012605171,0.0009678196
151,B.1.165,B.1,2020-05-01,2020-01-01,121,0.0008737072,0.0005085849,0.0008605455,0.0005232915
152,B.1.166,B.1,2020-03-04,2020-01-01,63,0.0016780725,0.0009768060,0.0016527937,0.0010050519
153,B.1.167,B.1,2020-03-27,2020-01-01,86,0.0012292856,0.0007155672,0.0012107675,0.0007362590
154,B.1.168,B.1,2020-04-23,2020-01-01,113,0.0009355625,0.0005445909,0.0009214691,0.0005603387
155,B.1.169,B.1,2020-03-31,2020-01-01,90,0.0011746507,0.0006837642,0.0011569556,0.0007035364
156,B.1.170,B.1,2020-03-19,2020-01-01,78,0.0015574624,0.0009942833,0.0015353287,0.0010170394
157,B.1.173,B.1,2020-05-16,2020-01-01,136,0.0007773424,0.0004524910,0.0007656324,0.0004655755
158,B.1.177,B.1,2020-02-02,2020-01-01,32,0.0033117937,0.0019316005,0.0032636989,0.0019891324
159,B.1.178,B.1,2020-03-15,2020-01-01,76,0.0016172644,0.0010399416,0.0015947426,0.0010632908
160,B.1.179,B.1,2020-03-09,2020-01-01,68,0.0015546848,0.0009049820,0.0015312648,0.0009311511
161,B.1.180,B.1,2020-04-06,2020-01-01,96,0.0011012351,0.0006410289,0.0010846459,0.0006595653
162,B.1.181,B.1,2020-04-20,2020-01-01,110,0.0009610779,0.0005594434,0.0009466000,0.0005756207
163,B.1.182,B.1,2020-03-13,2020-01-01,72,0.0014683134,0.0008547052,0.0014461945,0.0008794204
164,B.1.184,B.1,2020-06-18,2020-01-01,169,0.0006255536,0.0003641348,0.0006161302,0.0003746643
165,B.1.187,B.1,2020-03-28,2020-01-01,87,0.0012151559,0.0007073422,0.0011968506,0.0007277962
166,B.1.188,B.1,2020-07-17,2020-01-01,198,0.0005339322,0.0003108019,0.0005258889,0.0003197893
167,B.1.189,B.1,2020-04-14,2020-01-01,104,0.0009919926,0.0006168313,0.0010257315,0.0006339349
168,B.1.190,B.1,2020-03-13,2020-01-01,72,0.0014683134,0.0008547052,0.0014461945,0.0008794204
169,B.1.192,B.1,2020-04-21,2020-01-01,111,0.0009524195,0.0005544034,0.0009380721,0.0005704349
170,B.1.194,B.1,2020-05-23,2020-01-01,143,0.0007392907,0.0004303411,0.0007281539,0.0004427851
171,B.1.195,B.1,2020-03-17,2020-01-01,76,0.0013910338,0.0008097207,0.0013700790,0.0008331352
172,B.1.198,B.1,2020-04-03,2020-01-01,93,0.0011367588,0.0006617073,0.0011196345,0.0006808416
173,B.1.199,B.1,2020-03-16,2020-01-01,75,0.0014095809,0.0008205170,0.0013883467,0.0008442436
174,B.1.2,B.1,2020-01-04,2020-01-01,3,0.0354427687,0.0207356082,0.0349196493,0.0213284252
175,B.1.201,B.1,2020-03-06,2020-01-01,65,0.0016851966,0.0010065223,0.0016602977,0.0010338826
176,B.1.203,B.1,2020-07-05,2020-01-01,186,0.0005683794,0.0003308536,0.0005598172,0.0003404208
177,B.1.205,B.1,2020-03-05,2020-01-01,64,0.0016518526,0.0009615434,0.0016269688,0.0009893480
178,B.1.206,B.1,2020-04-09,2020-01-01,99,0.0010678643,0.0006216038,0.0010517778,0.0006395785
179,B.1.208,B.1,2020-03-15,2020-01-01,74,0.0017834136,0.0011927402,0.0016927950,0.0012166838
180,B.1.210,B.1,2020-03-10,2020-01-01,69,0.0016166820,0.0010287899,0.0015851833,0.0010549083
181,B.1.211,B.1,2020-03-04,2020-01-01,63,0.0016780725,0.0009768060,0.0016527937,0.0010050519
182,B.1.212,B.1,2020-03-03,2020-01-01,62,0.0017051382,0.0009925609,0.0016794517,0.0010212625
183,B.1.213,B.1,2020-05-10,2020-01-01,130,0.0008132197,0.0004733752,0.0008009693,0.0004870636
184,B.1.214,B.1,2020-04-18,2020-01-01,108,0.0010430283,0.0006357783,0.0010286764,0.0006522367
185,B.1.215,B.1,2020-03-14,2020-01-01,73,0.0014481995,0.0008429969,0.0014263836,0.0008673736
186,B.1.218,B.1,2020-07-20,2020-01-01,201,0.0005259630,0.0003061631,0.0005180398,0.0003150163
187,B.1.219,B.1,2020-03-22,2020-01-01,81,0.0013051675,0.0007597380,0.0012855062,0.0007817071
188,B.1.22,B.1,2020-03-05,2020-01-01,64,0.0017976231,0.0011184685,0.0017669347,0.0011462291
189,B.1.220,B.1,2020-03-14,2020-01-01,73,0.0014481995,0.0008429969,0.0014263836,0.0008673736
190,B.1.221,B.1,2020-02-02,2020-01-01,32,0.0033201315,0.0019402945,0.0032702232,0.0019958991
191,B.1.222,B.1,2020-02-24,2020-01-01,54,0.0019175365,0.0011593298,0.0018961327,0.0011295392
192,B.1.223,B.1,2020-02-28,2020-01-01,58,0.0018227339,0.0010610134,0.0017952760,0.0010916943
193,B.1.224,B.1,2020-03-16,2020-01-01,75,0.0014095809,0.0008205170,0.0013883467,0.0008442436
194,B.1.225,B.1,2020-03-19,2020-01-01,78,0.0014896840,0.0009256203,0.0014505061,0.0009483961
195,B.1.227,B.1,2020-03-16,2020-01-01,75,0.0014095809,0.0008205170,0.0013883467,0.0008442436
196,B.1.229,B.1,2020-03-19,2020-01-01,78,0.0013553662,0.0007889587,0.0013349488,0.0008117727
197,B.1.23,B.1,2020-03-18,2020-01-01,77,0.0029103523,0.0018747297,0.0022346871,0.0018896209
198,B.1.231,B.1,2020-03-19,2020-01-01,78,0.0013553662,0.0007889587,0.0013349488,0.0008117727
199,B.1.232,B.1,2020-04-06,2020-01-01,96,0.0011077111,0.0006476477,0.0010911059,0.0006661823
200,B.1.233,B.1,2020-06-16,2020-01-01,167,0.0006330453,0.0003684957,0.0006235090,0.0003791513
201,B.1.234,B.1,2020-05-22,2020-01-01,142,0.0007476613,0.0004366632,0.0007357860,0.0004491939
202,B.1.235,B.1,2020-06-08,2020-01-01,159,0.0006648966,0.0003870363,0.0006548805,0.0003982281
203,B.1.236,B.1,2020-04-15,2020-01-01,105,0.0010068435,0.0005860836,0.0009916762,0.0006030312
204,B.1.237,B.1,2020-04-24,2020-01-01,114,0.0009520699,0.0005648435,0.0009378250,0.0005804462
205,B.1.238,B.1,2020-05-14,2020-01-01,134,0.0007889445,0.0004592446,0.0007770597,0.0004725244
206,B.1.239,B.1,2020-04-09,2020-01-01,99,0.0010812383,0.0006352729,0.0010645362,0.0006532438
207,B.1.240,B.1,2020-03-22,2020-01-01,81,0.0013110721,0.0007645913,0.0012912051,0.0007868219
208,B.1.241,B.1,2020-04-15,2020-01-01,105,0.0010107667,0.0005901581,0.0009956495,0.0006071045
209,B.1.242,B.1,2020-04-21,2020-01-01,111,0.0009524195,0.0005544034,0.0009380721,0.0005704349
210,B.1.243,B.1,2020-03-23,2020-01-01,82,0.0013093906,0.0007707573,0.0012897930,0.0007927892
211,B.1.245,B.1,2020-03-24,2020-01-01,83,0.0012737177,0.0007414310,0.0012545302,0.0007628707
212,B.1.247,B.1,2020-05-04,2020-01-01,124,0.0008525691,0.0004962804,0.0008397259,0.0005106312
213,B.1.248,B.1,2020-03-28,2020-01-01,87,0.0012151559,0.0007073422,0.0011968506,0.0007277962
214,B.1.249,B.1,2020-04-11,2020-01-01,101,0.0010467185,0.0006092948,0.0010309505,0.0006269136
215,B.1.250,B.1,2020-03-12,2020-01-01,71,0.0014779934,0.0010044589,0.0015661229,0.0010356221
216,B.1.251,B.1,2020-06-01,2020-01-01,152,0.0006955169,0.0004048604,0.0006850395,0.0004165676
217,B.1.252,B.1,2020-03-27,2020-01-01,86,0.0014997926,0.0009892093,0.0014777403,0.0010098229
218,B.1.254,B.1,2020-04-06,2020-01-01,96,0.0011012351,0.0006410289,0.0010846459,0.0006595653
219,B.1.256,B.1,2020-03-22,2020-01-01,81,0.0013051675,0.0007597380,0.0012855062,0.0007817071
220,B.1.258,B.1,2020-03-22,2020-01-01,81,0.0013139816,0.0007688554,0.0012926020,0.0007909411
221,B.1.260,B.1,2020-03-24,2020-01-01,83,0.0013185622,0.0007869923,0.0012370507,0.0008084193
222,B.1.263,B.1,2020-03-19,2020-01-01,78,0.0013553662,0.0007889587,0.0013349488,0.0008117727
223,B.1.264,B.1,2020-03-13,2020-01-01,72,0.0015828456,0.0009712291,0.0015602414,0.0009959118
224,B.1.265,B.1,2020-03-15,2020-01-01,74,0.0014286293,0.0008316051,0.0014071082,0.0008556523
225,B.1.267,B.1,2020-03-24,2020-01-01,83,0.0014288640,0.0008981211,0.0014037962,0.0009195167
226,B.1.268,B.1,2020-03-18,2020-01-01,77,0.0013849196,0.0008926802,0.0014370986,0.0009157645
227,B.1.270,B.1,2020-03-18,2020-01-01,77,0.0013729684,0.0007992049,0.0013522858,0.0008223152
228,B.1.273,B.1,2020-03-13,2020-01-01,72,0.0014683134,0.0008547052,0.0014461945,0.0008794204
229,B.1.274,B.1,2020-04-13,2020-01-01,103,0.0010263938,0.0005974638,0.0010109321,0.0006147405
230,B.1.276,B.1,2020-03-22,2020-01-01,81,0.0014983783,0.0009563482,0.0014601097,0.0009782618
231,B.1.277,B.1,2020-03-04,2020-01-01,63,0.0016780725,0.0009768060,0.0016527937,0.0010050519
232,B.1.279,B.1,2020-03-15,2020-01-01,74,0.0014286293,0.0008316051,0.0014071082,0.0008556523
233,B.1.280,B.1,2020-06-27,2020-01-01,178,0.0005939245,0.0003457235,0.0005849776,0.0003557206
234,B.1.281,B.1,2020-04-08,2020-01-01,98,0.0010787609,0.0006279467,0.0010625103,0.0006461048
235,B.1.282,B.1,2020-06-01,2020-01-01,152,0.0006955169,0.0004048604,0.0006850395,0.0004165676
236,B.1.284,B.1,2020-03-16,2020-01-01,75,0.0014095809,0.0008205170,0.0013883467,0.0008442436
237,B.1.285,B.1,2020-06-10,2020-01-01,161,0.0006566371,0.0003822284,0.0006467454,0.0003932812
238,B.1.287,B.1,2020-05-13,2020-01-01,153,0.0006909710,0.0004022142,0.0006805621,0.0004138449
239,B.1.289,B.1,2020-03-29,2020-01-01,88,0.0012013473,0.0006993043,0.0011832501,0.0007195258
240,B.1.291,B.1,2020-04-21,2020-01-01,111,0.0010296429,0.0006327677,0.0010145705,0.0006487773
241,B.1.292,B.1,2020-03-29,2020-01-01,91,0.0011617425,0.0006762503,0.0011442418,0.0006958052
