,Lineage,parent,MIN(collection_date),parent_date,gap,N,M,S,E
0,B.1.637.1,B.1.637,2021-09-21,2020-05-29,480,0.0000572506,0.0001019854,0.0001454053,0.0001868913
1,AY.46.6.1,AY.46.6,2021-10-17,2020-08-11,432,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2,AY.29.1,AY.29,2021-03-09,2021-01-28,40,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3,AY.29.2,AY.29,2021-07-16,2021-01-28,169,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4,B.1.240.1,B.1.240,2020-08-04,2020-03-22,135,0.0003402877,0.0003567294,0.0005725315,0.0003750392
5,B.1.240.2,B.1.240,2020-08-24,2020-03-22,155,0.0002963796,0.0003106998,0.0004986564,0.0003266471
6,W.1,B.1.177.53,2020-10-02,2020-08-03,60,0.0004997788,0.0003105897,0.0007407565,0.0004707793
7,W.2,B.1.177.53,2020-09-23,2020-08-03,51,0.0005879751,0.0003653996,0.0008714782,0.0005538580
8,W.3,B.1.177.53,2020-08-18,2020-08-03,15,0.0019991153,0.0012423588,0.0029630260,0.0018831173
9,W.4,B.1.177.53,2020-06-02,2020-08-03,-61,0.0004915857,0.0003054981,0.0007286130,0.0004630616
10,A.23.1,A.23,2020-06-08,2020-08-14,-67,0.0000779999,0.0009226416,0.0005420510,0.0005728874
11,BA.2.10.1,BA.2.10,2021-12-23,2020-04-03,629,0.0000000000,0.0000000000,0.0000000000,0.0000000000
12,BA.2.10.2,BA.2.10,2021-12-30,2020-04-03,643,0.0000000000,0.0000000000,0.0000000000,0.0000000000
13,BA.2.10.3,BA.2.10,2021-12-26,2020-04-03,632,0.0000000000,0.0000000000,0.0000000000,0.0000000000
14,BA.2.10.4,BA.2.10,2022-04-20,2020-04-03,747,0.0000000000,0.0000000000,0.0000000000,0.0000000000
15,B.1.415.1,B.1.415,2021-05-07,2020-03-16,417,0.0000380526,0.0000511127,0.0001297633,0.0000000000
16,AK.1,B.1.1.232,2020-08-07,2020-03-28,132,0.0002809107,0.0001769618,0.0003831375,0.0001839940
17,AK.2,B.1.1.232,2020-09-19,2020-03-28,175,0.0002118870,0.0001334798,0.0002889952,0.0001387841
18,BA.2.13.1,BA.2.13,2022-04-09,2022-01-11,88,0.0000000000,0.0000000000,0.0000000000,0.0000000000
19,AY.4.1,AY.4,2021-05-10,2020-05-11,364,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20,AY.4.10,AY.4,2021-08-11,2020-05-11,457,0.0000000000,0.0000000000,0.0000000000,0.0000000000
21,AY.4.11,AY.4,2020-04-01,2020-05-11,-40,0.0000000000,0.0000000000,0.0000000000,0.0000000000
22,AY.4.12,AY.4,2021-07-21,2020-05-11,437,0.0000000000,0.0000000000,0.0000000000,0.0000000000
23,AY.4.13,AY.4,2021-06-08,2020-05-11,393,0.0000000000,0.0000000000,0.0000000000,0.0000000000
24,AY.4.14,AY.4,2021-07-14,2020-05-11,429,0.0000000000,0.0000000000,0.0000000000,0.0000000000
25,AY.4.15,AY.4,2021-07-01,2020-05-11,416,0.0000000000,0.0000000000,0.0000000000,0.0000000000
26,AY.4.16,AY.4,2021-08-21,2020-05-11,467,0.0000000000,0.0000000000,0.0000000000,0.0000000000
27,AY.4.17,AY.4,2021-08-04,2020-05-11,450,0.0000000000,0.0000000000,0.0000000000,0.0000000000
28,AY.4.2,AY.4,2021-01-01,2020-05-11,235,0.0000000000,0.0000000000,0.0000000000,0.0000000000
29,AY.4.3,AY.4,2021-06-22,2020-05-11,407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
30,AY.4.4,AY.4,2021-01-19,2020-05-11,253,0.0000000000,0.0000000000,0.0000000000,0.0000000000
31,AY.4.5,AY.4,2020-12-04,2020-05-11,245,0.0000000000,0.0000000000,0.0000000000,0.0000000000
32,AY.4.6,AY.4,2020-06-11,2020-05-11,31,0.0000000000,0.0000000000,0.0000000000,0.0000000000
33,AY.4.7,AY.4,2021-03-16,2020-05-11,309,0.0000000000,0.0000000000,0.0000000000,0.0000000000
34,AY.4.8,AY.4,2021-06-29,2020-05-11,414,0.0000000000,0.0000000000,0.0000000000,0.0000000000
35,AY.4.9,AY.4,2020-08-11,2020-05-11,92,0.0000000000,0.0000000000,0.0000000000,0.0000000000
36,BA.2.38.1,BA.2.38,2022-01-22,2020-06-30,691,0.0000000000,0.0000000000,0.0000000000,0.0000000000
37,BA.2.38.2,BA.2.38,2021-11-02,2020-06-30,673,0.0000000000,0.0000000000,0.0000000000,0.0000000000
38,BA.2.38.3,BA.2.38,2022-04-03,2020-06-30,680,0.0000000000,0.0000000000,0.0000000000,0.0000000000
39,B.1.110.1,B.1.110,2020-03-18,2020-03-02,16,0.0030932020,0.0006627851,0.0023610304,0.0020862445
40,B.1.110.2,B.1.110,2020-04-03,2020-03-02,32,0.0015466010,0.0003313925,0.0011805152,0.0010431222
41,B.1.110.3,B.1.110,2020-03-15,2020-03-02,13,0.0038070178,0.0008157355,0.0029058836,0.0025676855
42,AU.1,B.1.466.2,2021-01-01,2020-08-06,148,0.0001857052,0.0000956775,0.0003312255,0.0002374649
43,AU.2,B.1.466.2,2021-01-03,2020-08-06,150,0.0001832291,0.0000944018,0.0003268092,0.0002342987
44,AU.3,B.1.466.2,2021-02-09,2020-08-06,187,0.0001469752,0.0000757234,0.0002621464,0.0001879402
45,AY.103.1,AY.103,2021-07-31,2020-05-07,450,0.0000000000,0.0000000000,0.0000000000,0.0000000000
46,AY.103.2,AY.103,2021-09-01,2020-05-07,482,0.0000000000,0.0000000000,0.0000000000,0.0000000000
47,AE.1,B.1.1.306,2020-05-02,2020-03-01,68,0.0005105165,0.0002406287,0.0004980910,0.0005207054
48,AE.2,B.1.1.306,2020-06-23,2020-03-01,114,0.0003045186,0.0001435329,0.0002971069,0.0003105962
49,AE.3,B.1.1.306,2020-06-04,2020-03-01,95,0.0003654223,0.0001722395,0.0003565283,0.0003727155
50,AE.4,B.1.1.306,2020-06-23,2020-03-01,114,0.0003045186,0.0001435329,0.0002971069,0.0003105962
51,AE.5,B.1.1.306,2020-06-28,2020-03-01,119,0.0002917237,0.0001375021,0.0002846234,0.0002975460
52,AE.6,B.1.1.306,2020-10-11,2020-03-01,224,0.0001549782,0.0000730480,0.0001512062,0.0001580713
53,AE.7,B.1.1.306,2020-07-09,2020-03-01,130,0.0002670394,0.0001258673,0.0002605399,0.0002723690
54,AE.8,B.1.1.306,2020-07-24,2020-03-01,145,0.0002394146,0.0001128466,0.0002335875,0.0002441929
55,P.1,B.1.1.28,2020-04-07,2020-03-05,201,0.0001791820,0.0003749733,0.0003285459,0.0001460714
56,P.2,B.1.1.28,2020-04-13,2020-03-05,39,0.0009221204,0.0019314987,0.0016919094,0.0007518441
57,P.3,B.1.1.28,2021-01-08,2020-03-05,309,0.0001163841,0.0002437814,0.0002135420,0.0000948930
58,P.4,B.1.1.28,2021-02-17,2020-03-05,349,0.0001030450,0.0002158408,0.0001890672,0.0000840170
59,P.5,B.1.1.28,2021-03-09,2020-03-05,369,0.0000974599,0.0002041421,0.0001788197,0.0000794632
60,P.6,B.1.1.28,2020-12-02,2020-03-05,272,0.0001322158,0.0002769428,0.0002425900,0.0001078012
61,P.7,B.1.1.28,2020-07-01,2020-03-05,118,0.0003047686,0.0006383767,0.0005591904,0.0002484909
62,BK.1,BA.5.1.10,2022-06-03,2020-03-31,800,0.0000000000,0.0000000000,0.0000000000,0.0000000000
63,N.1,B.1.1.33,2020-03-25,2020-03-01,24,0.0005906458,0.0015430933,0.0020154630,0.0007209175
64,N.10,B.1.1.33,2020-12-29,2020-03-01,303,0.0000467838,0.0001222252,0.0001596406,0.0000571024
65,N.2,B.1.1.33,2020-05-16,2020-03-01,76,0.0001865197,0.0004872926,0.0006364620,0.0002276581
66,N.3,B.1.1.33,2020-04-17,2020-03-01,47,0.0003016063,0.0007879626,0.0010291726,0.0003681281
67,N.4,B.1.1.33,2020-03-25,2020-03-01,24,0.0005906458,0.0015430933,0.0020154630,0.0007209175
68,N.5,B.1.1.33,2020-04-25,2020-03-01,55,0.0002577363,0.0006733498,0.0008794748,0.0003145822
69,N.6,B.1.1.33,2020-02-16,2020-03-01,-14,0.0010125356,0.0026453029,0.0034550795,0.0012358585
70,N.7,B.1.1.33,2020-06-18,2020-03-01,109,0.0001300504,0.0003397637,0.0004437717,0.0001587341
71,N.8,B.1.1.33,2020-06-23,2020-03-01,114,0.0001243465,0.0003248618,0.0004243080,0.0001517721
72,N.9,B.1.1.33,2020-09-25,2020-03-01,208,0.0000681514,0.0001780492,0.0002325534,0.0000831828
73,BC.1,BA.1.1.1,2021-01-13,2020-10-29,76,0.0000000000,0.0000000000,0.0000000000,0.0000000000
74,BC.2,BA.1.1.1,2021-12-15,2020-10-29,413,0.0000000000,0.0000000000,0.0000000000,0.0000000000
75,BA.5.6.1,BA.5.6,2022-06-09,2022-01-05,155,0.0000000000,0.0000000000,0.0000000000,0.0000000000
76,BA.5.6.2,BA.5.6,2021-12-14,2022-01-05,-22,0.0000000000,0.0000000000,0.0000000000,0.0000000000
77,BA.2.25.1,BA.2.25,2022-02-08,2022-01-03,36,0.0000000000,0.0000000000,0.0000000000,0.0000000000
78,B.3.1,B.3,2020-01-21,2020-02-23,-33,0.0010906453,0.0007420956,0.0015252118,0.0004199396
79,R.1,B.1.1.316,2020-01-14,2020-05-17,-124,0.0002747393,0.0001627574,0.0005799500,0.0003044920
80,R.2,B.1.1.316,2021-01-08,2020-05-17,236,0.0001440914,0.0000852433,0.0003044603,0.0001597252
81,B.1.564.1,B.1.564,2020-08-23,2020-03-11,165,0.0001890958,0.0001294871,0.0003253002,0.0001155946
82,B.1.595.1,B.1.595,2020-05-16,2020-03-09,68,0.0007500256,0.0004896572,0.0010579727,0.0005587186
83,B.1.595.2,B.1.595,2020-06-14,2020-03-09,97,0.0005257911,0.0003432649,0.0007416716,0.0003916790
84,B.1.595.3,B.1.595,2020-06-27,2020-03-09,110,0.0004636522,0.0003026972,0.0006540195,0.0003453897
85,B.1.595.4,B.1.595,2020-04-20,2020-03-09,42,0.0012143272,0.0007927784,0.0017129081,0.0009045920
86,BA.1.1.1,BA.1.1,2020-10-29,2020-06-11,519,0.0000000000,0.0000000000,0.0000000000,0.0000000000
87,BA.1.1.10,BA.1.1,2021-11-29,2020-06-11,536,0.0000000000,0.0000000000,0.0000000000,0.0000000000
88,BA.1.1.11,BA.1.1,2021-01-01,2020-06-11,537,0.0000000000,0.0000000000,0.0000000000,0.0000000000
89,BA.1.1.12,BA.1.1,2021-12-06,2020-06-11,543,0.0000000000,0.0000000000,0.0000000000,0.0000000000
90,BA.1.1.13,BA.1.1,2021-11-30,2020-06-11,537,0.0000000000,0.0000000000,0.0000000000,0.0000000000
91,BA.1.1.14,BA.1.1,2020-12-10,2020-06-11,532,0.0000000000,0.0000000000,0.0000000000,0.0000000000
92,BA.1.1.15,BA.1.1,2021-04-29,2020-06-11,534,0.0000000000,0.0000000000,0.0000000000,0.0000000000
93,BA.1.1.16,BA.1.1,2021-12-02,2020-06-11,539,0.0000000000,0.0000000000,0.0000000000,0.0000000000
94,BA.1.1.17,BA.1.1,2021-01-12,2020-06-11,540,0.0000000000,0.0000000000,0.0000000000,0.0000000000
95,BA.1.1.18,BA.1.1,2020-10-22,2020-06-11,478,0.0000000000,0.0000000000,0.0000000000,0.0000000000
96,BA.1.1.2,BA.1.1,2021-01-06,2020-06-11,543,0.0000000000,0.0000000000,0.0000000000,0.0000000000
97,BA.1.1.3,BA.1.1,2021-11-28,2020-06-11,535,0.0000000000,0.0000000000,0.0000000000,0.0000000000
98,BA.1.1.4,BA.1.1,2021-12-13,2020-06-11,550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
99,BA.1.1.5,BA.1.1,2021-12-12,2020-06-11,549,0.0000000000,0.0000000000,0.0000000000,0.0000000000
100,BA.1.1.6,BA.1.1,2021-11-29,2020-06-11,542,0.0000000000,0.0000000000,0.0000000000,0.0000000000
101,BA.1.1.7,BA.1.1,2021-12-08,2020-06-11,545,0.0000000000,0.0000000000,0.0000000000,0.0000000000
102,BA.1.1.8,BA.1.1,2021-11-26,2020-06-11,533,0.0000000000,0.0000000000,0.0000000000,0.0000000000
103,BA.1.1.9,BA.1.1,2021-12-12,2020-06-11,565,0.0000000000,0.0000000000,0.0000000000,0.0000000000
104,BA.1.16.1,BA.1.16,2022-01-03,2021-02-05,332,0.0000000000,0.0000000000,0.0000000000,0.0000000000
105,BA.1.16.2,BA.1.16,2021-12-21,2021-02-05,320,0.0000000000,0.0000000000,0.0000000000,0.0000000000
106,B.1.22.1,B.1.22,2020-09-07,2020-03-05,186,0.0001864692,0.0001288937,0.0002329752,0.0001782798
107,B.1.1,B.1,2020-01-04,2020-01-01,3,0.0532888362,0.0389616230,0.0525919215,0.0394899930
108,B.1.103,B.1,2020-03-14,2020-01-01,73,0.0021804188,0.0015910418,0.0021515791,0.0016127753
109,B.1.104,B.1,2020-03-02,2020-01-01,61,0.0026093537,0.0019040336,0.0025748406,0.0019300426
110,B.1.105,B.1,2020-03-06,2020-01-01,65,0.0024487780,0.0017868623,0.0024163888,0.0018112707
111,B.1.106,B.1,2020-04-23,2020-01-01,113,0.0014085891,0.0010278412,0.0013899582,0.0010418814
112,B.1.108,B.1,2020-02-25,2020-01-01,55,0.0028940104,0.0021117464,0.0028557323,0.0021405927
113,B.1.110,B.1,2020-03-02,2020-01-01,61,0.0026093537,0.0019040336,0.0025748406,0.0019300426
114,B.1.111,B.1,2020-03-07,2020-01-01,66,0.0024116754,0.0017597887,0.0023797769,0.0017838272
115,B.1.112,B.1,2020-04-06,2020-01-01,96,0.0016580268,0.0012098547,0.0016360966,0.0012263812
116,B.1.113,B.1,2020-06-03,2020-01-01,154,0.0010335752,0.0007541951,0.0010199044,0.0007644974
117,B.1.115,B.1,2020-03-17,2020-01-01,76,0.0020943496,0.0015282375,0.0020666483,0.0015491131
118,B.1.116,B.1,2020-03-29,2020-01-01,88,0.0018087565,0.0013198415,0.0017848327,0.0013378704
119,B.1.117,B.1,2020-03-30,2020-01-01,89,0.0017884334,0.0013050118,0.0017647784,0.0013228382
120,B.1.118,B.1,2020-03-09,2020-01-01,68,0.0023407437,0.0017080302,0.0023097834,0.0017313617
121,B.1.119,B.1,2020-03-12,2020-01-01,71,0.0022418391,0.0016358599,0.0022121870,0.0016582056
122,B.1.12,B.1,2020-03-04,2020-01-01,63,0.0025265170,0.0018435881,0.0024930996,0.0018687714
123,B.1.120,B.1,2020-03-27,2020-01-01,86,0.0018508206,0.0013505355,0.0018263404,0.0013689837
124,B.1.124,B.1,2020-03-19,2020-01-01,78,0.0020406484,0.0014890520,0.0020136574,0.0015093923
125,B.1.126,B.1,2020-05-05,2020-01-01,125,0.0012733646,0.0009291684,0.0012565222,0.0009418608
126,B.1.127,B.1,2020-10-26,2020-01-01,299,0.0005323431,0.0003884483,0.0005253019,0.0003937545
127,B.1.128,B.1,2020-03-09,2020-01-01,68,0.0023407437,0.0017080302,0.0023097834,0.0017313617
128,B.1.13,B.1,2020-03-09,2020-01-01,68,0.0023407437,0.0017080302,0.0023097834,0.0017313617
129,B.1.131,B.1,2020-05-27,2020-01-01,147,0.0010827930,0.0007901092,0.0010684713,0.0008009020
130,B.1.134,B.1,2020-04-03,2020-01-01,93,0.0017115115,0.0012488823,0.0016888739,0.0012659419
131,B.1.137,B.1,2020-04-20,2020-01-01,110,0.0014470052,0.0010558732,0.0014278661,0.0010702963
132,B.1.139,B.1,2020-03-18,2020-01-01,77,0.0020671503,0.0015083903,0.0020398088,0.0015289948
133,B.1.14,B.1,2020-03-16,2020-01-01,75,0.0021222743,0.0015486140,0.0020942037,0.0015697680
134,B.1.140,B.1,2020-04-30,2020-01-01,120,0.0013264214,0.0009678838,0.0013088773,0.0009811050
135,B.1.142,B.1,2020-03-12,2020-01-01,71,0.0022418391,0.0016358599,0.0022121870,0.0016582056
136,B.1.143,B.1,2020-03-28,2020-01-01,87,0.0018295468,0.0013350121,0.0018053480,0.0013532482
137,B.1.145,B.1,2020-04-21,2020-01-01,111,0.0014339691,0.0010463608,0.0014150025,0.0010606540
138,B.1.146,B.1,2020-06-16,2020-01-01,174,0.0009147734,0.0006675060,0.0009026740,0.0006766241
139,B.1.147,B.1,2020-03-04,2020-01-01,63,0.0025265170,0.0018435881,0.0024930996,0.0018687714
140,B.1.149,B.1,2020-03-31,2020-01-01,90,0.0017685619,0.0012905117,0.0017451697,0.0013081400
141,B.1.151,B.1,2020-03-10,2020-01-01,69,0.0023068199,0.0016832761,0.0022763083,0.0017062695
142,B.1.153,B.1,2020-03-11,2020-01-01,70,0.0022738653,0.0016592293,0.0022437896,0.0016818942
143,B.1.157,B.1,2020-03-03,2020-01-01,62,0.0025672673,0.0018733234,0.0025333109,0.0018989129
144,B.1.158,B.1,2020-03-13,2020-01-01,72,0.0022107024,0.0016131396,0.0021814621,0.0016351750
145,B.1.159,B.1,2020-03-17,2020-01-01,76,0.0020943496,0.0015282375,0.0020666483,0.0015491131
146,B.1.160,B.1,2020-01-10,2020-01-01,32,0.0049740804,0.0036295641,0.0049082898,0.0036791437
147,B.1.161,B.1,2020-03-27,2020-01-01,86,0.0018508206,0.0013505355,0.0018263404,0.0013689837
148,B.1.162,B.1,2020-03-15,2020-01-01,74,0.0021509537,0.0015695412,0.0021225037,0.0015909810
149,B.1.163,B.1,2020-03-16,2020-01-01,75,0.0021222743,0.0015486140,0.0020942037,0.0015697680
150,B.1.164,B.1,2020-04-24,2020-01-01,114,0.0013962331,0.0010188250,0.0013777656,0.0010327421
151,B.1.165,B.1,2020-05-01,2020-01-01,121,0.0013154593,0.0009598847,0.0012980601,0.0009729967
152,B.1.166,B.1,2020-03-04,2020-01-01,63,0.0025265170,0.0018435881,0.0024930996,0.0018687714
153,B.1.167,B.1,2020-03-27,2020-01-01,86,0.0018508206,0.0013505355,0.0018263404,0.0013689837
154,B.1.168,B.1,2020-04-23,2020-01-01,113,0.0014085891,0.0010278412,0.0013899582,0.0010418814
155,B.1.169,B.1,2020-03-31,2020-01-01,90,0.0017685619,0.0012905117,0.0017451697,0.0013081400
156,B.1.170,B.1,2020-03-19,2020-01-01,78,0.0020406484,0.0014890520,0.0020136574,0.0015093923
157,B.1.173,B.1,2020-05-16,2020-01-01,136,0.0011703719,0.0008540151,0.0011548917,0.0008656809
158,B.1.177,B.1,2020-02-02,2020-01-01,32,0.0049740804,0.0036295641,0.0049082898,0.0036791437
159,B.1.178,B.1,2020-03-15,2020-01-01,76,0.0020943496,0.0015282375,0.0020666483,0.0015491131
160,B.1.179,B.1,2020-03-09,2020-01-01,68,0.0023407437,0.0017080302,0.0023097834,0.0017313617
161,B.1.180,B.1,2020-04-06,2020-01-01,96,0.0016580268,0.0012098547,0.0016360966,0.0012263812
162,B.1.181,B.1,2020-04-20,2020-01-01,110,0.0014470052,0.0010558732,0.0014278661,0.0010702963
163,B.1.182,B.1,2020-03-13,2020-01-01,72,0.0022107024,0.0016131396,0.0021814621,0.0016351750
164,B.1.184,B.1,2020-06-18,2020-01-01,169,0.0009418377,0.0006872547,0.0009293803,0.0006966426
165,B.1.187,B.1,2020-03-28,2020-01-01,87,0.0018295468,0.0013350121,0.0018053480,0.0013532482
166,B.1.188,B.1,2020-07-17,2020-01-01,198,0.0008038918,0.0005865962,0.0007932590,0.0005946091
167,B.1.189,B.1,2020-04-14,2020-01-01,104,0.0015304863,0.0011167890,0.0015102430,0.0011320442
168,B.1.190,B.1,2020-03-13,2020-01-01,72,0.0022107024,0.0016131396,0.0021814621,0.0016351750
169,B.1.192,B.1,2020-04-21,2020-01-01,111,0.0014339691,0.0010463608,0.0014150025,0.0010606540
170,B.1.194,B.1,2020-05-23,2020-01-01,143,0.0011130809,0.0008122102,0.0010983586,0.0008233049
171,B.1.195,B.1,2020-03-17,2020-01-01,76,0.0020943496,0.0015282375,0.0020666483,0.0015491131
172,B.1.198,B.1,2020-04-03,2020-01-01,93,0.0017115115,0.0012488823,0.0016888739,0.0012659419
173,B.1.199,B.1,2020-03-16,2020-01-01,75,0.0021222743,0.0015486140,0.0020942037,0.0015697680
174,B.1.2,B.1,2020-01-04,2020-01-01,3,0.0530568577,0.0387153508,0.0523550913,0.0392441990
175,B.1.201,B.1,2020-03-06,2020-01-01,65,0.0024487780,0.0017868623,0.0024163888,0.0018112707
176,B.1.203,B.1,2020-07-05,2020-01-01,186,0.0008557558,0.0006244411,0.0008444370,0.0006329710
177,B.1.205,B.1,2020-03-05,2020-01-01,64,0.0024870402,0.0018147821,0.0024541449,0.0018395718
178,B.1.206,B.1,2020-04-09,2020-01-01,99,0.0016077836,0.0011731924,0.0015865179,0.0011892182
179,B.1.208,B.1,2020-03-15,2020-01-01,74,0.0021509537,0.0015695412,0.0021225037,0.0015909810
180,B.1.210,B.1,2020-03-10,2020-01-01,69,0.0023068199,0.0016832761,0.0022763083,0.0017062695
181,B.1.211,B.1,2020-03-04,2020-01-01,63,0.0025265170,0.0018435881,0.0024930996,0.0018687714
182,B.1.212,B.1,2020-03-03,2020-01-01,62,0.0025672673,0.0018733234,0.0025333109,0.0018989129
183,B.1.213,B.1,2020-05-10,2020-01-01,130,0.0012243890,0.0008934312,0.0012081944,0.0009056354
184,B.1.214,B.1,2020-04-18,2020-01-01,108,0.0014738016,0.0010754264,0.0014543081,0.0010901166
185,B.1.215,B.1,2020-03-14,2020-01-01,73,0.0021804188,0.0015910418,0.0021515791,0.0016127753
186,B.1.218,B.1,2020-07-20,2020-01-01,201,0.0007918934,0.0005778411,0.0007814193,0.0005857343
187,B.1.219,B.1,2020-03-22,2020-01-01,81,0.0020364960,0.0015068127,0.0020101642,0.0015263789
188,B.1.22,B.1,2020-03-05,2020-01-01,64,0.0024870402,0.0018147821,0.0024541449,0.0018395718
189,B.1.220,B.1,2020-03-14,2020-01-01,73,0.0021804188,0.0015910418,0.0021515791,0.0016127753
190,B.1.221,B.1,2020-02-02,2020-01-01,32,0.0049740804,0.0036295641,0.0049082898,0.0036791437
191,B.1.222,B.1,2020-02-24,2020-01-01,54,0.0029476032,0.0021508528,0.0029086162,0.0021802333
192,B.1.223,B.1,2020-02-28,2020-01-01,58,0.0027443202,0.0020025181,0.0027080220,0.0020298724
193,B.1.224,B.1,2020-03-16,2020-01-01,75,0.0021222743,0.0015486140,0.0020942037,0.0015697680
194,B.1.225,B.1,2020-03-19,2020-01-01,78,0.0020406484,0.0014890520,0.0020136574,0.0015093923
195,B.1.227,B.1,2020-03-16,2020-01-01,75,0.0021222743,0.0015486140,0.0020942037,0.0015697680
196,B.1.229,B.1,2020-03-19,2020-01-01,78,0.0020406484,0.0014890520,0.0020136574,0.0015093923
197,B.1.23,B.1,2020-03-18,2020-01-01,77,0.0020671503,0.0015083903,0.0020398088,0.0015289948
198,B.1.231,B.1,2020-03-19,2020-01-01,78,0.0020406484,0.0014890520,0.0020136574,0.0015093923
199,B.1.232,B.1,2020-04-06,2020-01-01,96,0.0016580268,0.0012098547,0.0016360966,0.0012263812
200,B.1.233,B.1,2020-06-16,2020-01-01,167,0.0009531172,0.0006954853,0.0009405106,0.0007049856
201,B.1.234,B.1,2020-05-22,2020-01-01,142,0.0011209195,0.0008179299,0.0011060935,0.0008291028
202,B.1.235,B.1,2020-06-08,2020-01-01,159,0.0010010728,0.0007304783,0.0009878319,0.0007404566
203,B.1.236,B.1,2020-04-15,2020-01-01,105,0.0015159102,0.0011061529,0.0014958598,0.0011212628
204,B.1.237,B.1,2020-04-24,2020-01-01,114,0.0013962331,0.0010188250,0.0013777656,0.0010327421
205,B.1.238,B.1,2020-05-14,2020-01-01,134,0.0011878401,0.0008667616,0.0011721289,0.0008786015
206,B.1.239,B.1,2020-04-09,2020-01-01,99,0.0016077836,0.0011731924,0.0015865179,0.0011892182
207,B.1.240,B.1,2020-03-22,2020-01-01,81,0.0019650688,0.0014339019,0.0019390775,0.0014534889
208,B.1.241,B.1,2020-04-15,2020-01-01,105,0.0015159102,0.0011061529,0.0014958598,0.0011212628
209,B.1.242,B.1,2020-04-21,2020-01-01,111,0.0014339691,0.0010463608,0.0014150025,0.0010606540
210,B.1.243,B.1,2020-03-23,2020-01-01,82,0.0019411046,0.0014164153,0.0019154302,0.0014357634
211,B.1.245,B.1,2020-03-24,2020-01-01,83,0.0019177177,0.0013993500,0.0018923527,0.0014184650
212,B.1.247,B.1,2020-05-04,2020-01-01,124,0.0012836337,0.0009366617,0.0012666554,0.0009494564
213,B.1.248,B.1,2020-03-28,2020-01-01,87,0.0018295468,0.0013350121,0.0018053480,0.0013532482
214,B.1.249,B.1,2020-04-11,2020-01-01,101,0.0015759463,0.0011499609,0.0015551017,0.0011656693
215,B.1.250,B.1,2020-03-12,2020-01-01,71,0.0022418391,0.0016358599,0.0022121870,0.0016582056
216,B.1.251,B.1,2020-06-01,2020-01-01,152,0.0010471748,0.0007641188,0.0010333242,0.0007745566
217,B.1.252,B.1,2020-03-27,2020-01-01,86,0.0018508206,0.0013505355,0.0018263404,0.0013689837
218,B.1.254,B.1,2020-04-06,2020-01-01,96,0.0016580268,0.0012098547,0.0016360966,0.0012263812
219,B.1.256,B.1,2020-03-22,2020-01-01,81,0.0019650688,0.0014339019,0.0019390775,0.0014534889
220,B.1.258,B.1,2020-03-22,2020-01-01,81,0.0019650688,0.0014339019,0.0019390775,0.0014534889
221,B.1.260,B.1,2020-03-24,2020-01-01,83,0.0019177177,0.0013993500,0.0018923527,0.0014184650
222,B.1.263,B.1,2020-03-19,2020-01-01,78,0.0020406484,0.0014890520,0.0020136574,0.0015093923
223,B.1.264,B.1,2020-03-13,2020-01-01,72,0.0022107024,0.0016131396,0.0021814621,0.0016351750
224,B.1.265,B.1,2020-03-15,2020-01-01,74,0.0021509537,0.0015695412,0.0021225037,0.0015909810
225,B.1.267,B.1,2020-03-24,2020-01-01,83,0.0019177177,0.0013993500,0.0018923527,0.0014184650
226,B.1.268,B.1,2020-03-18,2020-01-01,77,0.0020671503,0.0015083903,0.0020398088,0.0015289948
227,B.1.270,B.1,2020-03-18,2020-01-01,77,0.0020671503,0.0015083903,0.0020398088,0.0015289948
228,B.1.273,B.1,2020-03-13,2020-01-01,72,0.0022107024,0.0016131396,0.0021814621,0.0016351750
229,B.1.274,B.1,2020-04-13,2020-01-01,103,0.0015453454,0.0011276316,0.0015249056,0.0011430349
230,B.1.276,B.1,2020-03-22,2020-01-01,81,0.0019650688,0.0014339019,0.0019390775,0.0014534889
231,B.1.277,B.1,2020-03-04,2020-01-01,63,0.0025265170,0.0018435881,0.0024930996,0.0018687714
232,B.1.279,B.1,2020-03-15,2020-01-01,74,0.0021509537,0.0015695412,0.0021225037,0.0015909810
233,B.1.280,B.1,2020-06-27,2020-01-01,178,0.0008942167,0.0006525059,0.0008823892,0.0006614191
234,B.1.281,B.1,2020-04-08,2020-01-01,98,0.0016241895,0.0011851638,0.0016027069,0.0012013530
235,B.1.282,B.1,2020-06-01,2020-01-01,152,0.0010471748,0.0007641188,0.0010333242,0.0007745566
236,B.1.284,B.1,2020-03-16,2020-01-01,75,0.0021222743,0.0015486140,0.0020942037,0.0015697680
237,B.1.285,B.1,2020-06-10,2020-01-01,161,0.0009886371,0.0007214041,0.0009755607,0.0007312584
238,B.1.287,B.1,2020-05-13,2020-01-01,153,0.0010403305,0.0007591245,0.0010265704,0.0007694941
239,B.1.289,B.1,2020-03-29,2020-01-01,88,0.0018087565,0.0013198415,0.0017848327,0.0013378704
240,B.1.291,B.1,2020-04-21,2020-01-01,111,0.0014339691,0.0010463608,0.0014150025,0.0010606540
241,B.1.292,B.1,2020-03-29,2020-01-01,91,0.0017491272,0.0012763302,0.0017259920,0.0012937648
