,Lineage,parent,MIN(collection_date),parent_date,gap,N,M,S,E
0,B.1.637.1,B.1.637,2021-09-21,2020-05-29,480,0.0000572506,0.0001019854,0.0001454053,0.0001868913
1,AY.46.6.1,AY.46.6,2021-10-17,2020-08-11,432,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2,AY.29.1,AY.29,2021-03-09,2021-01-28,40,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3,AY.29.2,AY.29,2021-07-16,2021-01-28,169,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4,B.1.240.1,B.1.240,2020-08-04,2020-03-22,135,0.0003402877,0.0003567294,0.0005725315,0.0003750392
5,B.1.240.2,B.1.240,2020-08-24,2020-03-22,155,0.0002963796,0.0003106998,0.0004986564,0.0003266471
6,W.1,B.1.177.53,2020-10-02,2020-08-03,60,0.0005274396,0.0003383764,0.0007682313,0.0004985130
7,W.2,B.1.177.53,2020-09-23,2020-08-03,51,0.0006205171,0.0003980899,0.0009038015,0.0005864859
8,W.3,B.1.177.53,2020-08-18,2020-08-03,15,0.0021097583,0.0013535057,0.0030729251,0.0019940522
9,W.4,B.1.177.53,2020-06-02,2020-08-03,-61,0.0005187930,0.0003328293,0.0007556373,0.0004903407
10,A.23.1,A.23,2020-06-08,2020-08-14,-67,0.0002720907,0.0010533008,0.0006908732,0.0007019127
11,BA.2.10.1,BA.2.10,2021-12-23,2020-04-03,629,0.0000000000,0.0000000000,0.0000000000,0.0000000000
12,BA.2.10.2,BA.2.10,2021-12-30,2020-04-03,643,0.0000000000,0.0000000000,0.0000000000,0.0000000000
13,BA.2.10.3,BA.2.10,2021-12-26,2020-04-03,632,0.0000000000,0.0000000000,0.0000000000,0.0000000000
14,BA.2.10.4,BA.2.10,2022-04-20,2020-04-03,747,0.0000000000,0.0000000000,0.0000000000,0.0000000000
15,B.1.415.1,B.1.415,2021-05-07,2020-03-16,417,0.0000380526,0.0000511127,0.0001297633,0.0000000000
16,AK.1,B.1.1.232,2020-08-07,2020-03-28,132,0.0002952067,0.0001955346,0.0004011328,0.0002025644
17,AK.2,B.1.1.232,2020-09-19,2020-03-28,175,0.0002226702,0.0001474890,0.0003025687,0.0001527915
18,BA.2.13.1,BA.2.13,2022-04-09,2022-01-11,88,0.0000000000,0.0000000000,0.0000000000,0.0000000000
19,AY.4.1,AY.4,2021-05-10,2020-05-11,364,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20,AY.4.10,AY.4,2021-08-11,2020-05-11,457,0.0000000000,0.0000000000,0.0000000000,0.0000000000
21,AY.4.11,AY.4,2020-04-01,2020-05-11,-40,0.0000000000,0.0000000000,0.0000000000,0.0000000000
22,AY.4.12,AY.4,2021-07-21,2020-05-11,437,0.0000000000,0.0000000000,0.0000000000,0.0000000000
23,AY.4.13,AY.4,2021-06-08,2020-05-11,393,0.0000000000,0.0000000000,0.0000000000,0.0000000000
24,AY.4.14,AY.4,2021-07-14,2020-05-11,429,0.0000000000,0.0000000000,0.0000000000,0.0000000000
25,AY.4.15,AY.4,2021-07-01,2020-05-11,416,0.0000000000,0.0000000000,0.0000000000,0.0000000000
26,AY.4.16,AY.4,2021-08-21,2020-05-11,467,0.0000000000,0.0000000000,0.0000000000,0.0000000000
27,AY.4.17,AY.4,2021-08-04,2020-05-11,450,0.0000000000,0.0000000000,0.0000000000,0.0000000000
28,AY.4.2,AY.4,2021-01-01,2020-05-11,235,0.0000000000,0.0000000000,0.0000000000,0.0000000000
29,AY.4.3,AY.4,2021-06-22,2020-05-11,407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
30,AY.4.4,AY.4,2021-01-19,2020-05-11,253,0.0000000000,0.0000000000,0.0000000000,0.0000000000
31,AY.4.5,AY.4,2020-12-04,2020-05-11,245,0.0000000000,0.0000000000,0.0000000000,0.0000000000
32,AY.4.6,AY.4,2020-06-11,2020-05-11,31,0.0000000000,0.0000000000,0.0000000000,0.0000000000
33,AY.4.7,AY.4,2021-03-16,2020-05-11,309,0.0000000000,0.0000000000,0.0000000000,0.0000000000
34,AY.4.8,AY.4,2021-06-29,2020-05-11,414,0.0000000000,0.0000000000,0.0000000000,0.0000000000
35,AY.4.9,AY.4,2020-08-11,2020-05-11,92,0.0000000000,0.0000000000,0.0000000000,0.0000000000
36,BA.2.38.1,BA.2.38,2022-01-22,2020-06-30,691,0.0000000000,0.0000000000,0.0000000000,0.0000000000
37,BA.2.38.2,BA.2.38,2021-11-02,2020-06-30,673,0.0000000000,0.0000000000,0.0000000000,0.0000000000
38,BA.2.38.3,BA.2.38,2022-04-03,2020-06-30,680,0.0000000000,0.0000000000,0.0000000000,0.0000000000
39,B.1.110.1,B.1.110,2020-03-18,2020-03-02,16,0.0030932020,0.0006627851,0.0023610304,0.0020862445
40,B.1.110.2,B.1.110,2020-04-03,2020-03-02,32,0.0015466010,0.0003313925,0.0011805152,0.0010431222
41,B.1.110.3,B.1.110,2020-03-15,2020-03-02,13,0.0038765081,0.0008856327,0.0029753714,0.0026371671
42,AU.1,B.1.466.2,2021-01-01,2020-08-06,148,0.0001857052,0.0000956775,0.0003312255,0.0002374649
43,AU.2,B.1.466.2,2021-01-03,2020-08-06,150,0.0001832291,0.0000944018,0.0003268092,0.0002342987
44,AU.3,B.1.466.2,2021-02-09,2020-08-06,187,0.0001469752,0.0000757234,0.0002621464,0.0001879402
45,AY.103.1,AY.103,2021-07-31,2020-05-07,450,0.0000000000,0.0000000000,0.0000000000,0.0000000000
46,AY.103.2,AY.103,2021-09-01,2020-05-07,482,0.0000000000,0.0000000000,0.0000000000,0.0000000000
47,AE.1,B.1.1.306,2020-05-02,2020-03-01,68,0.0005105165,0.0002406287,0.0004980910,0.0005207054
48,AE.2,B.1.1.306,2020-06-23,2020-03-01,114,0.0003045186,0.0001435329,0.0002971069,0.0003105962
49,AE.3,B.1.1.306,2020-06-04,2020-03-01,95,0.0008061116,0.0006180058,0.0008371878,0.0008143817
50,AE.4,B.1.1.306,2020-06-23,2020-03-01,114,0.0007847604,0.0006268346,0.0007529496,0.0007912282
51,AE.5,B.1.1.306,2020-06-28,2020-03-01,119,0.0004148745,0.0002390836,0.0004099533,0.0003949643
52,AE.6,B.1.1.306,2020-10-11,2020-03-01,224,0.0001549782,0.0000730480,0.0001512062,0.0001580713
53,AE.7,B.1.1.306,2020-07-09,2020-03-01,130,0.0002670394,0.0001258673,0.0002605399,0.0002723690
54,AE.8,B.1.1.306,2020-07-24,2020-03-01,145,0.0002394146,0.0001128466,0.0002335875,0.0002441929
55,P.1,B.1.1.28,2020-04-07,2020-03-05,201,0.0002065219,0.0004051152,0.0003538341,0.0001736436
56,P.2,B.1.1.28,2020-04-13,2020-03-05,39,0.0012055680,0.0022239789,0.0019576420,0.0010590754
57,P.3,B.1.1.28,2021-01-08,2020-03-05,309,0.0001198123,0.0002474078,0.0002158419,0.0000985017
58,P.4,B.1.1.28,2021-02-17,2020-03-05,349,0.0001030450,0.0002158408,0.0001890672,0.0000840170
59,P.5,B.1.1.28,2021-03-09,2020-03-05,369,0.0000974599,0.0002041421,0.0001788197,0.0000794632
60,P.6,B.1.1.28,2020-12-02,2020-03-05,272,0.0001322158,0.0002769428,0.0002425900,0.0001078012
61,P.7,B.1.1.28,2020-07-01,2020-03-05,118,0.0003047686,0.0006383767,0.0005591904,0.0002484909
62,BK.1,BA.5.1.10,2022-06-03,2020-03-31,800,0.0000000000,0.0000000000,0.0000000000,0.0000000000
63,N.1,B.1.1.33,2020-03-25,2020-03-01,24,0.0005906458,0.0015430933,0.0020154630,0.0007209175
64,N.10,B.1.1.33,2020-12-29,2020-03-01,303,0.0000467838,0.0001222252,0.0001596406,0.0000571024
65,N.2,B.1.1.33,2020-05-16,2020-03-01,76,0.0001865197,0.0004872926,0.0006364620,0.0002276581
66,N.3,B.1.1.33,2020-04-17,2020-03-01,47,0.0003016063,0.0007879626,0.0010291726,0.0003681281
67,N.4,B.1.1.33,2020-03-25,2020-03-01,24,0.0005906458,0.0015430933,0.0020154630,0.0007209175
68,N.5,B.1.1.33,2020-04-25,2020-03-01,55,0.0003333099,0.0007488100,0.0009543125,0.0003905577
69,N.6,B.1.1.33,2020-02-16,2020-03-01,-14,0.0010125356,0.0026453029,0.0034550795,0.0012358585
70,N.7,B.1.1.33,2020-06-18,2020-03-01,109,0.0001300504,0.0003397637,0.0004437717,0.0001587341
71,N.8,B.1.1.33,2020-06-23,2020-03-01,114,0.0001243465,0.0003248618,0.0004243080,0.0001517721
72,N.9,B.1.1.33,2020-09-25,2020-03-01,208,0.0000681514,0.0001780492,0.0002325534,0.0000831828
73,BC.1,BA.1.1.1,2021-01-13,2020-10-29,76,0.0000000000,0.0000000000,0.0000000000,0.0000000000
74,BC.2,BA.1.1.1,2021-12-15,2020-10-29,413,0.0000000000,0.0000000000,0.0000000000,0.0000000000
75,BA.5.6.1,BA.5.6,2022-06-09,2022-01-05,155,0.0000000000,0.0000000000,0.0000000000,0.0000000000
76,BA.5.6.2,BA.5.6,2021-12-14,2022-01-05,-22,0.0000000000,0.0000000000,0.0000000000,0.0000000000
77,BA.2.25.1,BA.2.25,2022-02-08,2022-01-03,36,0.0000000000,0.0000000000,0.0000000000,0.0000000000
78,B.3.1,B.3,2020-01-21,2020-02-23,-33,0.0010782863,0.0007624802,0.0015304266,0.0004435884
79,R.1,B.1.1.316,2020-01-14,2020-05-17,-124,0.0002816624,0.0001699872,0.0005843788,0.0003114726
80,R.2,B.1.1.316,2021-01-08,2020-05-17,236,0.0001440914,0.0000852433,0.0003044603,0.0001597252
81,B.1.564.1,B.1.564,2020-08-23,2020-03-11,165,0.0001890958,0.0001294871,0.0003253002,0.0001155946
82,B.1.595.1,B.1.595,2020-05-16,2020-03-09,68,0.0007500256,0.0004896572,0.0010579727,0.0005587186
83,B.1.595.2,B.1.595,2020-06-14,2020-03-09,97,0.0005257911,0.0003432649,0.0007416716,0.0003916790
84,B.1.595.3,B.1.595,2020-06-27,2020-03-09,110,0.0004636522,0.0003026972,0.0006540195,0.0003453897
85,B.1.595.4,B.1.595,2020-04-20,2020-03-09,42,0.0012143272,0.0007927784,0.0017129081,0.0009045920
86,BA.1.1.1,BA.1.1,2020-10-29,2020-06-11,519,0.0000000000,0.0000000000,0.0000000000,0.0000000000
87,BA.1.1.10,BA.1.1,2021-11-29,2020-06-11,536,0.0000000000,0.0000000000,0.0000000000,0.0000000000
88,BA.1.1.11,BA.1.1,2021-01-01,2020-06-11,537,0.0000000000,0.0000000000,0.0000000000,0.0000000000
89,BA.1.1.12,BA.1.1,2021-12-06,2020-06-11,543,0.0000000000,0.0000000000,0.0000000000,0.0000000000
90,BA.1.1.13,BA.1.1,2021-11-30,2020-06-11,537,0.0000000000,0.0000000000,0.0000000000,0.0000000000
91,BA.1.1.14,BA.1.1,2020-12-10,2020-06-11,532,0.0000000000,0.0000000000,0.0000000000,0.0000000000
92,BA.1.1.15,BA.1.1,2021-04-29,2020-06-11,534,0.0000000000,0.0000000000,0.0000000000,0.0000000000
93,BA.1.1.16,BA.1.1,2021-12-02,2020-06-11,539,0.0000000000,0.0000000000,0.0000000000,0.0000000000
94,BA.1.1.17,BA.1.1,2021-01-12,2020-06-11,540,0.0000000000,0.0000000000,0.0000000000,0.0000000000
95,BA.1.1.18,BA.1.1,2020-10-22,2020-06-11,478,0.0000000000,0.0000000000,0.0000000000,0.0000000000
96,BA.1.1.2,BA.1.1,2021-01-06,2020-06-11,543,0.0000000000,0.0000000000,0.0000000000,0.0000000000
97,BA.1.1.3,BA.1.1,2021-11-28,2020-06-11,535,0.0000000000,0.0000000000,0.0000000000,0.0000000000
98,BA.1.1.4,BA.1.1,2021-12-13,2020-06-11,550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
99,BA.1.1.5,BA.1.1,2021-12-12,2020-06-11,549,0.0000000000,0.0000000000,0.0000000000,0.0000000000
100,BA.1.1.6,BA.1.1,2021-11-29,2020-06-11,542,0.0000000000,0.0000000000,0.0000000000,0.0000000000
101,BA.1.1.7,BA.1.1,2021-12-08,2020-06-11,545,0.0000000000,0.0000000000,0.0000000000,0.0000000000
102,BA.1.1.8,BA.1.1,2021-11-26,2020-06-11,533,0.0000000000,0.0000000000,0.0000000000,0.0000000000
103,BA.1.1.9,BA.1.1,2021-12-12,2020-06-11,565,0.0000000000,0.0000000000,0.0000000000,0.0000000000
104,BA.1.16.1,BA.1.16,2022-01-03,2021-02-05,332,0.0000000000,0.0000000000,0.0000000000,0.0000000000
105,BA.1.16.2,BA.1.16,2021-12-21,2021-02-05,320,0.0000000000,0.0000000000,0.0000000000,0.0000000000
106,B.1.22.1,B.1.22,2020-09-07,2020-03-05,186,0.0001864692,0.0001288937,0.0002329752,0.0001782798
107,B.1.1,B.1,2020-01-04,2020-01-01,3,0.0593165826,0.0457847451,0.0580101853,0.0458144785
108,B.1.103,B.1,2020-03-14,2020-01-01,73,0.0023517169,0.0017666073,0.0023224498,0.0017883711
109,B.1.104,B.1,2020-03-02,2020-01-01,61,0.0026096692,0.0019045524,0.0025757736,0.0019306584
110,B.1.105,B.1,2020-03-06,2020-01-01,65,0.0024617638,0.0019730360,0.0025905351,0.0019984276
111,B.1.106,B.1,2020-04-23,2020-01-01,113,0.0014087595,0.0010281212,0.0013904619,0.0010422139
112,B.1.108,B.1,2020-02-25,2020-01-01,55,0.0028943603,0.0021123218,0.0028567671,0.0021412757
113,B.1.110,B.1,2020-03-02,2020-01-01,61,0.0026096692,0.0019045524,0.0025757736,0.0019306584
114,B.1.111,B.1,2020-03-07,2020-01-01,66,0.0024220861,0.0017707057,0.0023906526,0.0017948311
115,B.1.112,B.1,2020-04-06,2020-01-01,96,0.0016582273,0.0012101844,0.0016366895,0.0012267726
116,B.1.113,B.1,2020-06-03,2020-01-01,154,0.0015285613,0.0013226829,0.0016099833,0.0013941895
117,B.1.115,B.1,2020-03-17,2020-01-01,76,0.0020946029,0.0015286539,0.0020673973,0.0015496074
118,B.1.116,B.1,2020-03-29,2020-01-01,88,0.0018805775,0.0013923504,0.0018429428,0.0014121091
119,B.1.117,B.1,2020-03-30,2020-01-01,89,0.0017886496,0.0013053674,0.0017654179,0.0013232603
120,B.1.118,B.1,2020-03-09,2020-01-01,68,0.0023410267,0.0017084956,0.0023106205,0.0017319142
121,B.1.119,B.1,2020-03-12,2020-01-01,71,0.0023592870,0.0017830471,0.0023431591,0.0018054339
122,B.1.12,B.1,2020-03-04,2020-01-01,63,0.0026029799,0.0019227476,0.0025516059,0.0019480023
123,B.1.120,B.1,2020-03-27,2020-01-01,86,0.0018510444,0.0013509035,0.0018270022,0.0013694205
124,B.1.124,B.1,2020-03-19,2020-01-01,78,0.0020408951,0.0014894577,0.0020143871,0.0015098739
125,B.1.126,B.1,2020-05-05,2020-01-01,125,0.0013049179,0.0009609972,0.0012876426,0.0009737279
126,B.1.127,B.1,2020-10-26,2020-01-01,299,0.0005324074,0.0003885542,0.0005254923,0.0003938802
127,B.1.128,B.1,2020-03-09,2020-01-01,68,0.0023410267,0.0017084956,0.0023106205,0.0017319142
128,B.1.13,B.1,2020-03-09,2020-01-01,68,0.0023410267,0.0017084956,0.0023106205,0.0017319142
129,B.1.131,B.1,2020-05-27,2020-01-01,147,0.0011028203,0.0008198963,0.0010878418,0.0008379570
130,B.1.134,B.1,2020-04-03,2020-01-01,93,0.0017117185,0.0012492226,0.0016894859,0.0012663459
131,B.1.137,B.1,2020-04-20,2020-01-01,110,0.0014471802,0.0010561609,0.0014283836,0.0010706379
132,B.1.139,B.1,2020-03-18,2020-01-01,77,0.0020820566,0.0015238947,0.0020459109,0.0015445718
133,B.1.14,B.1,2020-03-16,2020-01-01,75,0.0021225309,0.0015490360,0.0020949626,0.0015702689
134,B.1.140,B.1,2020-04-30,2020-01-01,120,0.0013265818,0.0009681475,0.0013093516,0.0009814180
135,B.1.142,B.1,2020-03-12,2020-01-01,71,0.0022421101,0.0016363056,0.0022129886,0.0016587347
136,B.1.143,B.1,2020-03-28,2020-01-01,87,0.0036655553,0.0033668417,0.0035454684,0.0033794845
137,B.1.145,B.1,2020-04-21,2020-01-01,111,0.0019816944,0.0019182154,0.0019328932,0.0018282154
138,B.1.146,B.1,2020-06-16,2020-01-01,174,0.0009148840,0.0006676879,0.0009030011,0.0006768400
139,B.1.147,B.1,2020-03-04,2020-01-01,63,0.0025268225,0.0018440904,0.0024940031,0.0018693677
140,B.1.149,B.1,2020-03-31,2020-01-01,90,0.0017687758,0.0012908633,0.0017458021,0.0013085574
141,B.1.151,B.1,2020-03-10,2020-01-01,69,0.0023993455,0.0017778985,0.0023686196,0.0018009508
142,B.1.153,B.1,2020-03-11,2020-01-01,70,0.0024151222,0.0018050110,0.0023840905,0.0018277186
143,B.1.157,B.1,2020-03-03,2020-01-01,62,0.0025675777,0.0018738338,0.0025342289,0.0018995188
144,B.1.158,B.1,2020-03-13,2020-01-01,72,0.0022109697,0.0016135791,0.0021822527,0.0016356967
145,B.1.159,B.1,2020-03-17,2020-01-01,76,0.0020946029,0.0015286539,0.0020673973,0.0015496074
146,B.1.160,B.1,2020-01-10,2020-01-01,32,0.0049752063,0.0036311160,0.0049106135,0.0036808804
147,B.1.161,B.1,2020-03-27,2020-01-01,86,0.0018510444,0.0013509035,0.0018270022,0.0013694205
148,B.1.162,B.1,2020-03-15,2020-01-01,74,0.0021600691,0.0016075714,0.0021543891,0.0016290805
149,B.1.163,B.1,2020-03-16,2020-01-01,75,0.0021225309,0.0015490360,0.0020949626,0.0015702689
150,B.1.164,B.1,2020-04-24,2020-01-01,114,0.0013964019,0.0010191026,0.0013782648,0.0010330716
151,B.1.165,B.1,2020-05-01,2020-01-01,121,0.0013156183,0.0009601463,0.0012985305,0.0009733072
152,B.1.166,B.1,2020-03-04,2020-01-01,63,0.0025268225,0.0018440904,0.0024940031,0.0018693677
153,B.1.167,B.1,2020-03-27,2020-01-01,86,0.0018510444,0.0013509035,0.0018270022,0.0013694205
154,B.1.168,B.1,2020-04-23,2020-01-01,113,0.0014087595,0.0010281212,0.0013904619,0.0010422139
155,B.1.169,B.1,2020-03-31,2020-01-01,90,0.0017687758,0.0012908633,0.0017458021,0.0013085574
156,B.1.170,B.1,2020-03-19,2020-01-01,78,0.0020408951,0.0014894577,0.0020143871,0.0015098739
157,B.1.173,B.1,2020-05-16,2020-01-01,136,0.0011705134,0.0008542478,0.0011553102,0.0008659571
158,B.1.177,B.1,2020-02-02,2020-01-01,32,0.0049763265,0.0036340382,0.0049129874,0.0036824080
159,B.1.178,B.1,2020-03-15,2020-01-01,76,0.0020946029,0.0015286539,0.0020673973,0.0015496074
160,B.1.179,B.1,2020-03-09,2020-01-01,68,0.0029358511,0.0023833339,0.0029082811,0.0023176510
161,B.1.180,B.1,2020-04-06,2020-01-01,96,0.0016582273,0.0012101844,0.0016366895,0.0012267726
162,B.1.181,B.1,2020-04-20,2020-01-01,110,0.0014471802,0.0010561609,0.0014283836,0.0010706379
163,B.1.182,B.1,2020-03-13,2020-01-01,72,0.0022109697,0.0016135791,0.0021822527,0.0016356967
164,B.1.184,B.1,2020-06-18,2020-01-01,169,0.0015254669,0.0012641073,0.0015126995,0.0012704449
165,B.1.187,B.1,2020-03-28,2020-01-01,87,0.0018297680,0.0013353758,0.0018060022,0.0013536801
166,B.1.188,B.1,2020-07-17,2020-01-01,198,0.0008039890,0.0005867561,0.0007935464,0.0005947988
167,B.1.189,B.1,2020-04-14,2020-01-01,104,0.0016876267,0.0013133760,0.0016683221,0.0013317962
168,B.1.190,B.1,2020-03-13,2020-01-01,72,0.0022109697,0.0016135791,0.0021822527,0.0016356967
169,B.1.192,B.1,2020-04-21,2020-01-01,111,0.0030052919,0.0025449802,0.0029293371,0.0024558908
170,B.1.194,B.1,2020-05-23,2020-01-01,143,0.0011132155,0.0008124315,0.0010987566,0.0008235676
171,B.1.195,B.1,2020-03-17,2020-01-01,76,0.0031382740,0.0026225825,0.0031108776,0.0026431672
172,B.1.198,B.1,2020-04-03,2020-01-01,93,0.0017117185,0.0012492226,0.0016894859,0.0012663459
173,B.1.199,B.1,2020-03-16,2020-01-01,75,0.0022050679,0.0016564866,0.0021913203,0.0015824232
174,B.1.2,B.1,2020-01-04,2020-01-01,3,0.0552450080,0.0411425852,0.0544321065,0.0415850826
175,B.1.201,B.1,2020-03-06,2020-01-01,65,0.0026154810,0.0020573913,0.0026472111,0.0020806591
176,B.1.203,B.1,2020-07-05,2020-01-01,186,0.0008558592,0.0006246113,0.0008447430,0.0006331729
177,B.1.205,B.1,2020-03-05,2020-01-01,64,0.0024873409,0.0018152765,0.0024550343,0.0018401588
178,B.1.206,B.1,2020-04-09,2020-01-01,99,0.0016130925,0.0011787318,0.0015921890,0.0011948158
179,B.1.208,B.1,2020-03-15,2020-01-01,74,0.0021512138,0.0015699689,0.0021232729,0.0015914887
180,B.1.210,B.1,2020-03-10,2020-01-01,69,0.0019521588,0.0016801163,0.0020603088,0.0017503909
181,B.1.211,B.1,2020-03-04,2020-01-01,63,0.0025268225,0.0018440904,0.0024940031,0.0018693677
182,B.1.212,B.1,2020-03-03,2020-01-01,62,0.0025675777,0.0018738338,0.0025342289,0.0018995188
183,B.1.213,B.1,2020-05-10,2020-01-01,130,0.0012245371,0.0008936746,0.0012086322,0.0009059243
184,B.1.214,B.1,2020-04-18,2020-01-01,108,0.0014739798,0.0010757194,0.0014548351,0.0010904645
185,B.1.215,B.1,2020-03-14,2020-01-01,73,0.0021806824,0.0015914753,0.0021523588,0.0016132899
186,B.1.218,B.1,2020-07-20,2020-01-01,201,0.0007919891,0.0005779985,0.0007817025,0.0005859212
187,B.1.219,B.1,2020-03-22,2020-01-01,81,0.0019653064,0.0014342926,0.0019397802,0.0014539527
188,B.1.22,B.1,2020-03-05,2020-01-01,64,0.0024873409,0.0018152765,0.0024550343,0.0018401588
189,B.1.220,B.1,2020-03-14,2020-01-01,73,0.0021806824,0.0015914753,0.0021523588,0.0016132899
190,B.1.221,B.1,2020-02-02,2020-01-01,32,0.0049746818,0.0036305531,0.0049100685,0.0036803177
191,B.1.222,B.1,2020-02-24,2020-01-01,54,0.0030941234,0.0023110168,0.0030649915,0.0023399100
192,B.1.223,B.1,2020-02-28,2020-01-01,58,0.0027446520,0.0020030638,0.0027090033,0.0020305201
193,B.1.224,B.1,2020-03-16,2020-01-01,75,0.0021225309,0.0015490360,0.0020949626,0.0015702689
194,B.1.225,B.1,2020-03-19,2020-01-01,78,0.0020408951,0.0014894577,0.0020143871,0.0015098739
195,B.1.227,B.1,2020-03-16,2020-01-01,75,0.0021225309,0.0015490360,0.0020949626,0.0015702689
196,B.1.229,B.1,2020-03-19,2020-01-01,78,0.0021619886,0.0016425404,0.0021619297,0.0016617370
197,B.1.23,B.1,2020-03-18,2020-01-01,77,0.0020674002,0.0015088013,0.0020405480,0.0015294827
198,B.1.231,B.1,2020-03-19,2020-01-01,78,0.0020408951,0.0014894577,0.0020143871,0.0015098739
199,B.1.232,B.1,2020-04-06,2020-01-01,96,0.0016610670,0.0012132057,0.0016361441,0.0012297931
200,B.1.233,B.1,2020-06-16,2020-01-01,167,0.0009532324,0.0006956748,0.0009408515,0.0007052106
201,B.1.234,B.1,2020-05-22,2020-01-01,142,0.0011660885,0.0008666990,0.0011509791,0.0008780465
202,B.1.235,B.1,2020-06-08,2020-01-01,159,0.0010011938,0.0007306773,0.0009881899,0.0007406929
203,B.1.236,B.1,2020-04-15,2020-01-01,105,0.0015160935,0.0011064543,0.0014964018,0.0011216206
204,B.1.237,B.1,2020-04-24,2020-01-01,114,0.0013964019,0.0010191026,0.0013782648,0.0010330716
205,B.1.238,B.1,2020-05-14,2020-01-01,134,0.0011879837,0.0008669977,0.0011725537,0.0008788818
206,B.1.239,B.1,2020-04-09,2020-01-01,99,0.0016079780,0.0011735121,0.0015870929,0.0011895976
207,B.1.240,B.1,2020-03-22,2020-01-01,81,0.0019822522,0.0014561216,0.0019560439,0.0014724136
208,B.1.241,B.1,2020-04-15,2020-01-01,105,0.0015197000,0.0011101732,0.0014998425,0.0011253385
209,B.1.242,B.1,2020-04-21,2020-01-01,111,0.0014341425,0.0010466459,0.0014155152,0.0010609925
210,B.1.243,B.1,2020-03-23,2020-01-01,82,0.0019545804,0.0014304405,0.0019293731,0.0014506061
211,B.1.245,B.1,2020-03-24,2020-01-01,83,0.0019179496,0.0013997313,0.0018930385,0.0014189177
212,B.1.247,B.1,2020-05-04,2020-01-01,124,0.0016083908,0.0013053810,0.0016785211,0.0013177244
213,B.1.248,B.1,2020-03-28,2020-01-01,87,0.0018297680,0.0013353758,0.0018060022,0.0013536801
214,B.1.249,B.1,2020-04-11,2020-01-01,101,0.0015761368,0.0011502742,0.0015556653,0.0011660412
215,B.1.250,B.1,2020-03-12,2020-01-01,71,0.0022421101,0.0016363056,0.0022129886,0.0016587347
216,B.1.251,B.1,2020-06-01,2020-01-01,152,0.0010473014,0.0007643270,0.0010336986,0.0007748037
217,B.1.252,B.1,2020-03-27,2020-01-01,86,0.0018510444,0.0013509035,0.0018270022,0.0013694205
218,B.1.254,B.1,2020-04-06,2020-01-01,96,0.0016671866,0.0013634629,0.0017612195,0.0013777997
219,B.1.256,B.1,2020-03-22,2020-01-01,81,0.0019653064,0.0014342926,0.0019397802,0.0014539527
220,B.1.258,B.1,2020-03-22,2020-01-01,81,0.0019676993,0.0014372692,0.0019424796,0.0014569285
221,B.1.260,B.1,2020-03-24,2020-01-01,83,0.0020594648,0.0017509673,0.0020969964,0.0015973921
222,B.1.263,B.1,2020-03-19,2020-01-01,78,0.0020408951,0.0014894577,0.0020143871,0.0015098739
223,B.1.264,B.1,2020-03-13,2020-01-01,72,0.0022109697,0.0016135791,0.0021822527,0.0016356967
224,B.1.265,B.1,2020-03-15,2020-01-01,74,0.0021696517,0.0015890833,0.0021418490,0.0016105977
225,B.1.267,B.1,2020-03-24,2020-01-01,83,0.0019179496,0.0013997313,0.0018930385,0.0014189177
226,B.1.268,B.1,2020-03-18,2020-01-01,77,0.0020674002,0.0015088013,0.0020405480,0.0015294827
227,B.1.270,B.1,2020-03-18,2020-01-01,77,0.0021106092,0.0015533685,0.0020831682,0.0015740372
228,B.1.273,B.1,2020-03-13,2020-01-01,72,0.0022109697,0.0016135791,0.0021822527,0.0016356967
229,B.1.274,B.1,2020-04-13,2020-01-01,103,0.0015455322,0.0011279388,0.0015254582,0.0011433997
230,B.1.276,B.1,2020-03-22,2020-01-01,81,0.0019653064,0.0014342926,0.0019397802,0.0014539527
231,B.1.277,B.1,2020-03-04,2020-01-01,63,0.0025268225,0.0018440904,0.0024940031,0.0018693677
232,B.1.279,B.1,2020-03-15,2020-01-01,74,0.0021512138,0.0015699689,0.0021232729,0.0015914887
233,B.1.280,B.1,2020-06-27,2020-01-01,178,0.0008943248,0.0006526837,0.0008827089,0.0006616301
234,B.1.281,B.1,2020-04-08,2020-01-01,98,0.0023080760,0.0018958260,0.0022913852,0.0019118440
235,B.1.282,B.1,2020-06-01,2020-01-01,152,0.0010473014,0.0007643270,0.0010336986,0.0007748037
236,B.1.284,B.1,2020-03-16,2020-01-01,75,0.0021225309,0.0015490360,0.0020949626,0.0015702689
237,B.1.285,B.1,2020-06-10,2020-01-01,161,0.0009887566,0.0007216006,0.0009759142,0.0007314917
238,B.1.287,B.1,2020-05-13,2020-01-01,153,0.0010404563,0.0007593314,0.0010269424,0.0007697396
239,B.1.289,B.1,2020-03-29,2020-01-01,88,0.0018089752,0.0013202011,0.0017854795,0.0013382973
240,B.1.291,B.1,2020-04-21,2020-01-01,111,0.0014341425,0.0010466459,0.0014155152,0.0010609925
241,B.1.292,B.1,2020-03-29,2020-01-01,91,0.0017493387,0.0012766780,0.0017266175,0.0012941776
