,Lineage,parent,MIN(collection_date),parent_date,gap,N,M,S,E
0,B.1.637.1,B.1.637,2021-09-21,2020-05-29,480,0.0000573550,0.0001020890,0.0001455074,0.0001869934
1,AY.46.6.1,AY.46.6,2021-10-17,2020-08-11,432,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2,AY.29.1,AY.29,2021-03-09,2021-01-28,40,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3,AY.29.2,AY.29,2021-07-16,2021-01-28,169,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4,B.1.240.1,B.1.240,2020-08-04,2020-03-22,135,0.0003402877,0.0003567294,0.0005725315,0.0003750392
5,B.1.240.2,B.1.240,2020-08-24,2020-03-22,155,0.0002963796,0.0003106998,0.0004986564,0.0003266471
6,W.1,B.1.177.53,2020-10-02,2020-08-03,60,0.0006293995,0.0004408063,0.0008698040,0.0006007453
7,W.2,B.1.177.53,2020-09-23,2020-08-03,51,0.0006205171,0.0003980899,0.0009038015,0.0005864859
8,W.3,B.1.177.53,2020-08-18,2020-08-03,15,0.0021097583,0.0013535057,0.0030729251,0.0019940522
9,W.4,B.1.177.53,2020-06-02,2020-08-03,-61,0.0005187930,0.0003328293,0.0007556373,0.0004903407
10,A.23.1,A.23,2020-06-08,2020-08-14,-67,0.0008224465,0.0015591403,0.0011636949,0.0012216947
11,BA.2.10.1,BA.2.10,2021-12-23,2020-04-03,629,0.0000000000,0.0000000000,0.0000000000,0.0000000000
12,BA.2.10.2,BA.2.10,2021-12-30,2020-04-03,643,0.0000000000,0.0000000000,0.0000000000,0.0000000000
13,BA.2.10.3,BA.2.10,2021-12-26,2020-04-03,632,0.0000000000,0.0000000000,0.0000000000,0.0000000000
14,BA.2.10.4,BA.2.10,2022-04-20,2020-04-03,747,0.0000000000,0.0000000000,0.0000000000,0.0000000000
15,B.1.415.1,B.1.415,2021-05-07,2020-03-16,417,0.0000380526,0.0000511127,0.0001297633,0.0000000000
16,AK.1,B.1.1.232,2020-08-07,2020-03-28,132,0.0002952067,0.0001955346,0.0004011328,0.0002025644
17,AK.2,B.1.1.232,2020-09-19,2020-03-28,175,0.0002226702,0.0001474890,0.0003025687,0.0001527915
18,BA.2.13.1,BA.2.13,2022-04-09,2022-01-11,88,0.0000000000,0.0000000000,0.0000000000,0.0000000000
19,AY.4.1,AY.4,2021-05-10,2020-05-11,364,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20,AY.4.10,AY.4,2021-08-11,2020-05-11,457,0.0000000000,0.0000000000,0.0000000000,0.0000000000
21,AY.4.11,AY.4,2020-04-01,2020-05-11,-40,0.0000000000,0.0000000000,0.0000000000,0.0000000000
22,AY.4.12,AY.4,2021-07-21,2020-05-11,437,0.0000000000,0.0000000000,0.0000000000,0.0000000000
23,AY.4.13,AY.4,2021-06-08,2020-05-11,393,0.0000000000,0.0000000000,0.0000000000,0.0000000000
24,AY.4.14,AY.4,2021-07-14,2020-05-11,429,0.0000000000,0.0000000000,0.0000000000,0.0000000000
25,AY.4.15,AY.4,2021-07-01,2020-05-11,416,0.0000000000,0.0000000000,0.0000000000,0.0000000000
26,AY.4.16,AY.4,2021-08-21,2020-05-11,467,0.0000000000,0.0000000000,0.0000000000,0.0000000000
27,AY.4.17,AY.4,2021-08-04,2020-05-11,450,0.0000000000,0.0000000000,0.0000000000,0.0000000000
28,AY.4.2,AY.4,2021-01-01,2020-05-11,235,0.0000000000,0.0000000000,0.0000000000,0.0000000000
29,AY.4.3,AY.4,2021-06-22,2020-05-11,407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
30,AY.4.4,AY.4,2021-01-19,2020-05-11,253,0.0000000000,0.0000000000,0.0000000000,0.0000000000
31,AY.4.5,AY.4,2020-12-04,2020-05-11,245,0.0000000000,0.0000000000,0.0000000000,0.0000000000
32,AY.4.6,AY.4,2020-06-11,2020-05-11,31,0.0000000000,0.0000000000,0.0000000000,0.0000000000
33,AY.4.7,AY.4,2021-03-16,2020-05-11,309,0.0000000000,0.0000000000,0.0000000000,0.0000000000
34,AY.4.8,AY.4,2021-06-29,2020-05-11,414,0.0000000000,0.0000000000,0.0000000000,0.0000000000
35,AY.4.9,AY.4,2020-08-11,2020-05-11,92,0.0000000000,0.0000000000,0.0000000000,0.0000000000
36,BA.2.38.1,BA.2.38,2022-01-22,2020-06-30,691,0.0000000000,0.0000000000,0.0000000000,0.0000000000
37,BA.2.38.2,BA.2.38,2021-11-02,2020-06-30,673,0.0000000000,0.0000000000,0.0000000000,0.0000000000
38,BA.2.38.3,BA.2.38,2022-04-03,2020-06-30,680,0.0000000000,0.0000000000,0.0000000000,0.0000000000
39,B.1.110.1,B.1.110,2020-03-18,2020-03-02,16,0.0030932020,0.0006627851,0.0023610304,0.0020862445
40,B.1.110.2,B.1.110,2020-04-03,2020-03-02,32,0.0015466010,0.0003313925,0.0011805152,0.0010431222
41,B.1.110.3,B.1.110,2020-03-15,2020-03-02,13,0.0038763958,0.0008856327,0.0029751949,0.0026371671
42,AU.1,B.1.466.2,2021-01-01,2020-08-06,148,0.0001903073,0.0001002937,0.0003357744,0.0002420564
43,AU.2,B.1.466.2,2021-01-03,2020-08-06,150,0.0003020194,0.0001413274,0.0004905619,0.0003805785
44,AU.3,B.1.466.2,2021-02-09,2020-08-06,187,0.0001959807,0.0001245468,0.0003099614,0.0002364995
45,AY.103.1,AY.103,2021-07-31,2020-05-07,450,0.0000000000,0.0000000000,0.0000000000,0.0000000000
46,AY.103.2,AY.103,2021-09-01,2020-05-07,482,0.0000000000,0.0000000000,0.0000000000,0.0000000000
47,AE.1,B.1.1.306,2020-05-02,2020-03-01,68,0.0005105165,0.0002406287,0.0004980910,0.0005207054
48,AE.2,B.1.1.306,2020-06-23,2020-03-01,114,0.0017605427,0.0016822670,0.0017455924,0.0017792328
49,AE.3,B.1.1.306,2020-06-04,2020-03-01,95,0.0008061116,0.0006180058,0.0008371878,0.0008143817
50,AE.4,B.1.1.306,2020-06-23,2020-03-01,114,0.0021887819,0.0019705645,0.0020685335,0.0024773836
51,AE.5,B.1.1.306,2020-06-28,2020-03-01,119,0.0004148745,0.0002390836,0.0004099533,0.0003949643
52,AE.6,B.1.1.306,2020-10-11,2020-03-01,224,0.0004753631,0.0001256764,0.0002431786,0.0002598139
53,AE.7,B.1.1.306,2020-07-09,2020-03-01,130,0.0004232602,0.0002165500,0.0004212694,0.0004476794
54,AE.8,B.1.1.306,2020-07-24,2020-03-01,145,0.0002438091,0.0001172667,0.0002379791,0.0002485906
55,P.1,B.1.1.28,2020-04-07,2020-03-05,201,0.0001846666,0.0003823598,0.0003352833,0.0001521210
56,P.2,B.1.1.28,2020-04-13,2020-03-05,39,0.0009976458,0.0020075922,0.0017681207,0.0008295962
57,P.3,B.1.1.28,2021-01-08,2020-03-05,309,0.0006737703,0.0006759108,0.0007614059,0.0005961177
58,P.4,B.1.1.28,2021-02-17,2020-03-05,349,0.0001034841,0.0002162718,0.0001894991,0.0000844568
59,P.5,B.1.1.28,2021-03-09,2020-03-05,369,0.0000978752,0.0002045497,0.0001792281,0.0000798792
60,P.6,B.1.1.28,2020-12-02,2020-03-05,272,0.0001327792,0.0002774958,0.0002431441,0.0001083655
61,P.7,B.1.1.28,2020-07-01,2020-03-05,118,0.0003693363,0.0007024732,0.0006235028,0.0003139204
62,BK.1,BA.5.1.10,2022-06-03,2020-03-31,800,0.0000000000,0.0000000000,0.0000000000,0.0000000000
63,N.1,B.1.1.33,2020-03-25,2020-03-01,24,0.0005906458,0.0015430933,0.0020154630,0.0007209175
64,N.10,B.1.1.33,2020-12-29,2020-03-01,303,0.0000467838,0.0001222252,0.0001596406,0.0000571024
65,N.2,B.1.1.33,2020-05-16,2020-03-01,76,0.0001865197,0.0004872926,0.0006364620,0.0002276581
66,N.3,B.1.1.33,2020-04-17,2020-03-01,47,0.0003873347,0.0008730517,0.0011138192,0.0004500956
67,N.4,B.1.1.33,2020-03-25,2020-03-01,24,0.0005906458,0.0015430933,0.0020154630,0.0007209175
68,N.5,B.1.1.33,2020-04-25,2020-03-01,55,0.0002577363,0.0006733498,0.0008794748,0.0003145822
69,N.6,B.1.1.33,2020-02-16,2020-03-01,-14,0.0010125356,0.0026453029,0.0034550795,0.0012358585
70,N.7,B.1.1.33,2020-06-18,2020-03-01,109,0.0001300504,0.0003397637,0.0004437717,0.0001587341
71,N.8,B.1.1.33,2020-06-23,2020-03-01,114,0.0001243465,0.0003248618,0.0004243080,0.0001517721
72,N.9,B.1.1.33,2020-09-25,2020-03-01,208,0.0000833506,0.0001931352,0.0002475275,0.0000983716
73,BC.1,BA.1.1.1,2021-01-13,2020-10-29,76,0.0000000000,0.0000000000,0.0000000000,0.0000000000
74,BC.2,BA.1.1.1,2021-12-15,2020-10-29,413,0.0000000000,0.0000000000,0.0000000000,0.0000000000
75,BA.5.6.1,BA.5.6,2022-06-09,2022-01-05,155,0.0000000000,0.0000000000,0.0000000000,0.0000000000
76,BA.5.6.2,BA.5.6,2021-12-14,2022-01-05,-22,0.0000000000,0.0000000000,0.0000000000,0.0000000000
77,BA.2.25.1,BA.2.25,2022-02-08,2022-01-03,36,0.0000000000,0.0000000000,0.0000000000,0.0000000000
78,B.3.1,B.3,2020-01-21,2020-02-23,-33,0.0012653152,0.0009904141,0.0017560465,0.0006726009
79,R.1,B.1.1.316,2020-01-14,2020-05-17,-124,0.0023490251,0.0022487803,0.0025547820,0.0023754689
80,R.2,B.1.1.316,2021-01-08,2020-05-17,236,0.0001440914,0.0000852433,0.0003044603,0.0001597252
81,B.1.564.1,B.1.564,2020-08-23,2020-03-11,165,0.0001890958,0.0001294871,0.0003253002,0.0001155946
82,B.1.595.1,B.1.595,2020-05-16,2020-03-09,68,0.0008099983,0.0005499588,0.0011174815,0.0006189570
83,B.1.595.2,B.1.595,2020-06-14,2020-03-09,97,0.0005257911,0.0003432649,0.0007416716,0.0003916790
84,B.1.595.3,B.1.595,2020-06-27,2020-03-09,110,0.0004636522,0.0003026972,0.0006540195,0.0003453897
85,B.1.595.4,B.1.595,2020-04-20,2020-03-09,42,0.0012143272,0.0007927784,0.0017129081,0.0009045920
86,BA.1.1.1,BA.1.1,2020-10-29,2020-06-11,519,0.0000000000,0.0000000000,0.0000000000,0.0000000000
87,BA.1.1.10,BA.1.1,2021-11-29,2020-06-11,536,0.0000000000,0.0000000000,0.0000000000,0.0000000000
88,BA.1.1.11,BA.1.1,2021-01-01,2020-06-11,537,0.0000000000,0.0000000000,0.0000000000,0.0000000000
89,BA.1.1.12,BA.1.1,2021-12-06,2020-06-11,543,0.0000000000,0.0000000000,0.0000000000,0.0000000000
90,BA.1.1.13,BA.1.1,2021-11-30,2020-06-11,537,0.0000000000,0.0000000000,0.0000000000,0.0000000000
91,BA.1.1.14,BA.1.1,2020-12-10,2020-06-11,532,0.0000000000,0.0000000000,0.0000000000,0.0000000000
92,BA.1.1.15,BA.1.1,2021-04-29,2020-06-11,534,0.0000000000,0.0000000000,0.0000000000,0.0000000000
93,BA.1.1.16,BA.1.1,2021-12-02,2020-06-11,539,0.0000000000,0.0000000000,0.0000000000,0.0000000000
94,BA.1.1.17,BA.1.1,2021-01-12,2020-06-11,540,0.0000000000,0.0000000000,0.0000000000,0.0000000000
95,BA.1.1.18,BA.1.1,2020-10-22,2020-06-11,478,0.0000000000,0.0000000000,0.0000000000,0.0000000000
96,BA.1.1.2,BA.1.1,2021-01-06,2020-06-11,543,0.0000000000,0.0000000000,0.0000000000,0.0000000000
97,BA.1.1.3,BA.1.1,2021-11-28,2020-06-11,535,0.0000000000,0.0000000000,0.0000000000,0.0000000000
98,BA.1.1.4,BA.1.1,2021-12-13,2020-06-11,550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
99,BA.1.1.5,BA.1.1,2021-12-12,2020-06-11,549,0.0000000000,0.0000000000,0.0000000000,0.0000000000
100,BA.1.1.6,BA.1.1,2021-11-29,2020-06-11,542,0.0000000000,0.0000000000,0.0000000000,0.0000000000
101,BA.1.1.7,BA.1.1,2021-12-08,2020-06-11,545,0.0000000000,0.0000000000,0.0000000000,0.0000000000
102,BA.1.1.8,BA.1.1,2021-11-26,2020-06-11,533,0.0000000000,0.0000000000,0.0000000000,0.0000000000
103,BA.1.1.9,BA.1.1,2021-12-12,2020-06-11,565,0.0000000000,0.0000000000,0.0000000000,0.0000000000
104,BA.1.16.1,BA.1.16,2022-01-03,2021-02-05,332,0.0000000000,0.0000000000,0.0000000000,0.0000000000
105,BA.1.16.2,BA.1.16,2021-12-21,2021-02-05,320,0.0000000000,0.0000000000,0.0000000000,0.0000000000
106,B.1.22.1,B.1.22,2020-09-07,2020-03-05,186,0.0001864692,0.0001288937,0.0002329752,0.0001782798
107,B.1.1,B.1,2020-01-04,2020-01-01,3,0.0790376734,0.0663110871,0.0771255244,0.0658566052
108,B.1.103,B.1,2020-03-14,2020-01-01,73,0.0023910652,0.0018071874,0.0023609465,0.0018285816
109,B.1.104,B.1,2020-03-02,2020-01-01,61,0.0029398778,0.0022422794,0.0029024740,0.0022678588
110,B.1.105,B.1,2020-03-06,2020-01-01,65,0.0025063179,0.0020186763,0.0026338488,0.0020436795
111,B.1.106,B.1,2020-04-23,2020-01-01,113,0.0014348480,0.0010549983,0.0014160070,0.0010688513
112,B.1.108,B.1,2020-02-25,2020-01-01,55,0.0030023803,0.0022230981,0.0029632217,0.0022515442
113,B.1.110,B.1,2020-03-02,2020-01-01,61,0.0026579972,0.0019543412,0.0026230949,0.0019800033
114,B.1.111,B.1,2020-03-07,2020-01-01,66,0.0025064579,0.0018352240,0.0024684227,0.0018817397
115,B.1.112,B.1,2020-04-06,2020-01-01,96,0.0016889357,0.0012418210,0.0016667582,0.0012581271
116,B.1.113,B.1,2020-06-03,2020-01-01,154,0.0015563808,0.0013519557,0.0016356184,0.0014225504
117,B.1.115,B.1,2020-03-17,2020-01-01,76,0.0045383697,0.0040457707,0.0042904556,0.0041021704
118,B.1.116,B.1,2020-03-29,2020-01-01,88,0.0019136462,0.0014264383,0.0018753495,0.0014458879
119,B.1.117,B.1,2020-03-30,2020-01-01,89,0.0018217734,0.0013394923,0.0017978516,0.0013570809
120,B.1.118,B.1,2020-03-09,2020-01-01,68,0.0023843798,0.0017531590,0.0023530705,0.0017761794
121,B.1.119,B.1,2020-03-12,2020-01-01,71,0.0023294470,0.0017524029,0.0023124545,0.0017744301
122,B.1.12,B.1,2020-03-04,2020-01-01,63,0.0025736163,0.0018922986,0.0025398221,0.0019171461
123,B.1.120,B.1,2020-03-27,2020-01-01,86,0.0018853236,0.0013862187,0.0018605673,0.0014044209
124,B.1.124,B.1,2020-03-19,2020-01-01,78,0.0020786901,0.0015283950,0.0020513948,0.0015484641
125,B.1.126,B.1,2020-05-05,2020-01-01,125,0.0013054246,0.0009624827,0.0012908369,0.0009603370
126,B.1.127,B.1,2020-10-26,2020-01-01,299,0.0005422670,0.0003987117,0.0005351465,0.0004039472
127,B.1.128,B.1,2020-03-09,2020-01-01,68,0.0023843798,0.0017531590,0.0023530705,0.0017761794
128,B.1.13,B.1,2020-03-09,2020-01-01,68,0.0024056631,0.0017748853,0.0023741787,0.0017978997
129,B.1.131,B.1,2020-05-27,2020-01-01,147,0.0011926829,0.0009124131,0.0011666341,0.0009302232
130,B.1.134,B.1,2020-04-03,2020-01-01,93,0.0017434175,0.0012818797,0.0017205246,0.0012987118
131,B.1.137,B.1,2020-04-20,2020-01-01,110,0.0014739803,0.0010837710,0.0014546254,0.0010980018
132,B.1.139,B.1,2020-03-18,2020-01-01,77,0.0021056861,0.0015482443,0.0020780362,0.0015685740
133,B.1.14,B.1,2020-03-16,2020-01-01,75,0.0021618377,0.0015895308,0.0021334505,0.0016104027
134,B.1.140,B.1,2020-04-30,2020-01-01,120,0.0013511486,0.0009934568,0.0013334066,0.0010065017
135,B.1.142,B.1,2020-03-12,2020-01-01,71,0.0022836314,0.0016790819,0.0022536449,0.0017011296
136,B.1.143,B.1,2020-03-28,2020-01-01,87,0.0036442568,0.0033489297,0.0035216299,0.0033613041
137,B.1.145,B.1,2020-04-21,2020-01-01,111,0.0020231915,0.0019579444,0.0019746298,0.0018775126
138,B.1.146,B.1,2020-06-16,2020-01-01,174,0.0009593572,0.0007128221,0.0009464778,0.0007218109
139,B.1.147,B.1,2020-03-04,2020-01-01,63,0.0025807008,0.0018995303,0.0025468213,0.0019243758
140,B.1.149,B.1,2020-03-31,2020-01-01,90,0.0018237254,0.0013472655,0.0017998868,0.0013646524
141,B.1.151,B.1,2020-03-10,2020-01-01,69,0.0024415160,0.0018213705,0.0024098988,0.0018440309
142,B.1.153,B.1,2020-03-11,2020-01-01,70,0.0024563841,0.0018475526,0.0024244727,0.0018698744
143,B.1.157,B.1,2020-03-03,2020-01-01,62,0.0026401135,0.0019701375,0.0026191676,0.0019944734
144,B.1.158,B.1,2020-03-13,2020-01-01,72,0.0022519143,0.0016557613,0.0022223443,0.0016775028
145,B.1.159,B.1,2020-03-17,2020-01-01,76,0.0026498414,0.0021526064,0.0026153899,0.0021864743
146,B.1.160,B.1,2020-01-10,2020-01-01,32,0.0051244009,0.0037862505,0.0050575854,0.0038352590
147,B.1.161,B.1,2020-03-27,2020-01-01,86,0.0018853236,0.0013862187,0.0018605673,0.0014044209
148,B.1.162,B.1,2020-03-15,2020-01-01,74,0.0021997355,0.0016483976,0.0021931948,0.0016695411
149,B.1.163,B.1,2020-03-16,2020-01-01,75,0.0021618377,0.0015895308,0.0021334505,0.0016104027
150,B.1.164,B.1,2020-04-24,2020-01-01,114,0.0015720706,0.0011998162,0.0015531340,0.0012135034
151,B.1.165,B.1,2020-05-01,2020-01-01,121,0.0013399821,0.0009852464,0.0013223867,0.0009981835
152,B.1.166,B.1,2020-03-04,2020-01-01,63,0.0025736163,0.0018922986,0.0025398221,0.0019171461
153,B.1.167,B.1,2020-03-27,2020-01-01,86,0.0018853236,0.0013862187,0.0018605673,0.0014044209
154,B.1.168,B.1,2020-04-23,2020-01-01,113,0.0014348480,0.0010549983,0.0014160070,0.0010688513
155,B.1.169,B.1,2020-03-31,2020-01-01,90,0.0018015314,0.0013246090,0.0017778755,0.0013420022
156,B.1.170,B.1,2020-03-19,2020-01-01,78,0.0025673578,0.0020271946,0.0025342191,0.0020461158
157,B.1.173,B.1,2020-05-16,2020-01-01,136,0.0011921899,0.0008765795,0.0011765352,0.0008880897
158,B.1.177,B.1,2020-02-02,2020-01-01,32,0.0051036524,0.0037654159,0.0050377960,0.0038123192
159,B.1.178,B.1,2020-03-15,2020-01-01,76,0.0025360333,0.0019785619,0.0025033887,0.0019990383
160,B.1.179,B.1,2020-03-09,2020-01-01,68,0.0030466158,0.0024918284,0.0031088666,0.0024920398
161,B.1.180,B.1,2020-04-06,2020-01-01,96,0.0016889357,0.0012418210,0.0016667582,0.0012581271
162,B.1.181,B.1,2020-04-20,2020-01-01,110,0.0014739803,0.0010837710,0.0014546254,0.0010980018
163,B.1.182,B.1,2020-03-13,2020-01-01,72,0.0023146189,0.0017169177,0.0021975709,0.0017415027
164,B.1.184,B.1,2020-06-18,2020-01-01,169,0.0015489653,0.0012901407,0.0015355350,0.0012962886
165,B.1.187,B.1,2020-03-28,2020-01-01,87,0.0018636532,0.0013702852,0.0018391815,0.0013882782
166,B.1.188,B.1,2020-07-17,2020-01-01,198,0.0008188779,0.0006020950,0.0008081252,0.0006100010
167,B.1.189,B.1,2020-04-14,2020-01-01,104,0.0017148461,0.0013413874,0.0016949518,0.0013595402
168,B.1.190,B.1,2020-03-13,2020-01-01,72,0.0022519143,0.0016557613,0.0022223443,0.0016775028
169,B.1.192,B.1,2020-04-21,2020-01-01,111,0.0030171147,0.0025541368,0.0029412378,0.0024648718
170,B.1.194,B.1,2020-05-23,2020-01-01,143,0.0011338310,0.0008336700,0.0011189426,0.0008446168
171,B.1.195,B.1,2020-03-17,2020-01-01,76,0.0042780821,0.0038114267,0.0042254553,0.0038315519
172,B.1.198,B.1,2020-04-03,2020-01-01,93,0.0017434175,0.0012818797,0.0017205246,0.0012987118
173,B.1.199,B.1,2020-03-16,2020-01-01,75,0.0022833168,0.0017368714,0.0022685318,0.0016626392
174,B.1.2,B.1,2020-01-04,2020-01-01,3,0.0543754772,0.0400919309,0.0536742710,0.0406096157
175,B.1.201,B.1,2020-03-06,2020-01-01,65,0.0026594155,0.0021025309,0.0026901058,0.0021253826
176,B.1.203,B.1,2020-07-05,2020-01-01,186,0.0008717088,0.0006409398,0.0008602623,0.0006493559
177,B.1.205,B.1,2020-03-05,2020-01-01,64,0.0027590203,0.0020922311,0.0027244374,0.0021175624
178,B.1.206,B.1,2020-04-09,2020-01-01,99,0.0016479189,0.0012145645,0.0016263533,0.0012303736
179,B.1.208,B.1,2020-03-15,2020-01-01,74,0.0021910517,0.0016110110,0.0021622810,0.0016321649
180,B.1.210,B.1,2020-03-10,2020-01-01,69,0.0021122903,0.0016510364,0.0023372203,0.0008147782
181,B.1.211,B.1,2020-03-04,2020-01-01,63,0.0025736163,0.0018922986,0.0025398221,0.0019171461
182,B.1.212,B.1,2020-03-03,2020-01-01,62,0.0026151263,0.0019228195,0.0025807870,0.0019480678
183,B.1.213,B.1,2020-05-10,2020-01-01,130,0.0012472141,0.0009170370,0.0012308369,0.0009290785
184,B.1.214,B.1,2020-04-18,2020-01-01,108,0.0016170433,0.0012226981,0.0015972800,0.0012371587
185,B.1.215,B.1,2020-03-14,2020-01-01,73,0.0022210661,0.0016330796,0.0021919012,0.0016545233
186,B.1.218,B.1,2020-07-20,2020-01-01,201,0.0008066559,0.0005931085,0.0007960636,0.0006008965
187,B.1.219,B.1,2020-03-22,2020-01-01,81,0.0020726873,0.0015442638,0.0020460604,0.0015635692
188,B.1.22,B.1,2020-03-05,2020-01-01,64,0.0026033619,0.0019345774,0.0025694415,0.0019585940
189,B.1.220,B.1,2020-03-14,2020-01-01,73,0.0023932450,0.0018089233,0.0023626306,0.0018303169
190,B.1.221,B.1,2020-02-02,2020-01-01,32,0.0050915069,0.0037509529,0.0050249296,0.0037999202
191,B.1.222,B.1,2020-02-24,2020-01-01,54,0.0032358817,0.0024582161,0.0032139370,0.0024903688
192,B.1.223,B.1,2020-02-28,2020-01-01,58,0.0028089327,0.0021199078,0.0028596399,0.0021081309
193,B.1.224,B.1,2020-03-16,2020-01-01,75,0.0021618377,0.0015895308,0.0021334505,0.0016104027
194,B.1.225,B.1,2020-03-19,2020-01-01,78,0.0020786901,0.0015283950,0.0020513948,0.0015484641
195,B.1.227,B.1,2020-03-16,2020-01-01,75,0.0021618377,0.0015895308,0.0021334505,0.0016104027
196,B.1.229,B.1,2020-03-19,2020-01-01,78,0.0022711978,0.0017547592,0.0022696777,0.0017735819
197,B.1.23,B.1,2020-03-18,2020-01-01,77,0.0021056861,0.0015482443,0.0020780362,0.0015685740
198,B.1.231,B.1,2020-03-19,2020-01-01,78,0.0020786901,0.0015283950,0.0020513948,0.0015484641
199,B.1.232,B.1,2020-04-06,2020-01-01,96,0.0016918640,0.0012448251,0.0016696771,0.0012611304
200,B.1.233,B.1,2020-06-16,2020-01-01,167,0.0009708852,0.0007138611,0.0009581365,0.0007232347
201,B.1.234,B.1,2020-05-22,2020-01-01,142,0.0011483643,0.0008467893,0.0011339642,0.0008580588
202,B.1.235,B.1,2020-06-08,2020-01-01,159,0.0010197348,0.0007497787,0.0010063446,0.0007596239
203,B.1.236,B.1,2020-04-15,2020-01-01,105,0.0015441698,0.0011353792,0.0015238932,0.0011502876
204,B.1.237,B.1,2020-04-24,2020-01-01,114,0.0014222617,0.0010457440,0.0014035859,0.0010594755
205,B.1.238,B.1,2020-05-14,2020-01-01,134,0.0012099838,0.0008896628,0.0011940955,0.0009013448
206,B.1.239,B.1,2020-04-09,2020-01-01,99,0.0016438045,0.0012103954,0.0016222584,0.0012262057
207,B.1.240,B.1,2020-03-22,2020-01-01,81,0.0020106114,0.0014814293,0.0019834244,0.0015009364
208,B.1.241,B.1,2020-04-15,2020-01-01,105,0.0015548537,0.0011464639,0.0015345033,0.0011613693
209,B.1.242,B.1,2020-04-21,2020-01-01,111,0.0014607012,0.0010740073,0.0014415206,0.0010881099
210,B.1.243,B.1,2020-03-23,2020-01-01,82,0.0019891086,0.0014666149,0.0019644346,0.0014855184
211,B.1.245,B.1,2020-03-24,2020-01-01,83,0.0019534678,0.0014363230,0.0019278168,0.0014551832
212,B.1.247,B.1,2020-05-04,2020-01-01,124,0.0016557967,0.0013564097,0.0017236683,0.0013687710
213,B.1.248,B.1,2020-03-28,2020-01-01,87,0.0018636532,0.0013702852,0.0018391815,0.0013882782
214,B.1.249,B.1,2020-04-11,2020-01-01,101,0.0016053250,0.0011803447,0.0015842455,0.0011958436
215,B.1.250,B.1,2020-03-12,2020-01-01,71,0.0026434735,0.0020467956,0.0026104992,0.0020687360
216,B.1.251,B.1,2020-06-01,2020-01-01,152,0.0010666962,0.0007843080,0.0010526894,0.0007946066
217,B.1.252,B.1,2020-03-27,2020-01-01,86,0.0018853236,0.0013862187,0.0018605673,0.0014044209
218,B.1.254,B.1,2020-04-06,2020-01-01,96,0.0016972887,0.0013942171,0.0017904572,0.0014082689
219,B.1.256,B.1,2020-03-22,2020-01-01,81,0.0020017016,0.0014717878,0.0019754172,0.0014911136
220,B.1.258,B.1,2020-03-22,2020-01-01,81,0.0020623054,0.0015330654,0.0020314606,0.0015543769
221,B.1.260,B.1,2020-03-24,2020-01-01,83,0.0037098664,0.0034684893,0.0036150102,0.0032769328
222,B.1.263,B.1,2020-03-19,2020-01-01,78,0.0020786901,0.0015283950,0.0020513948,0.0015484641
223,B.1.264,B.1,2020-03-13,2020-01-01,72,0.0024571612,0.0018653968,0.0024258550,0.0018870784
224,B.1.265,B.1,2020-03-15,2020-01-01,74,0.0022184996,0.0016394988,0.0021900118,0.0016606448
225,B.1.267,B.1,2020-03-24,2020-01-01,83,0.0019534678,0.0014363230,0.0019278168,0.0014551832
226,B.1.268,B.1,2020-03-18,2020-01-01,77,0.0021056861,0.0015482443,0.0020780362,0.0015685740
227,B.1.270,B.1,2020-03-18,2020-01-01,77,0.0021486356,0.0015925554,0.0021203980,0.0016128728
228,B.1.273,B.1,2020-03-13,2020-01-01,72,0.0022519143,0.0016557613,0.0022223443,0.0016775028
229,B.1.274,B.1,2020-04-13,2020-01-01,103,0.0015741537,0.0011574254,0.0015534834,0.0011726233
230,B.1.276,B.1,2020-03-22,2020-01-01,81,0.0020017016,0.0014717878,0.0019754172,0.0014911136
231,B.1.277,B.1,2020-03-04,2020-01-01,63,0.0028081842,0.0021318820,0.0027724057,0.0021669225
232,B.1.279,B.1,2020-03-15,2020-01-01,74,0.0021910517,0.0016110110,0.0021622810,0.0016321649
233,B.1.280,B.1,2020-06-27,2020-01-01,178,0.0009108867,0.0006697461,0.0008989258,0.0006785405
234,B.1.281,B.1,2020-04-08,2020-01-01,98,0.0024508641,0.0019747126,0.0024010628,0.0019951020
235,B.1.282,B.1,2020-06-01,2020-01-01,152,0.0010666962,0.0007843080,0.0010526894,0.0007946066
236,B.1.284,B.1,2020-03-16,2020-01-01,75,0.0021618377,0.0015895308,0.0021334505,0.0016104027
237,B.1.285,B.1,2020-06-10,2020-01-01,161,0.0010070673,0.0007404647,0.0009938434,0.0007501876
238,B.1.287,B.1,2020-05-13,2020-01-01,153,0.0010597244,0.0007791818,0.0010458091,0.0007894131
239,B.1.289,B.1,2020-03-29,2020-01-01,88,0.0018424753,0.0013547138,0.0018182817,0.0013725023
240,B.1.291,B.1,2020-04-21,2020-01-01,111,0.0014607012,0.0010740073,0.0014415206,0.0010881099
241,B.1.292,B.1,2020-03-29,2020-01-01,91,0.0017817344,0.0013100529,0.0017583384,0.0013272550
